Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
248	300.000	-0.001	299.998	0.566	2.788	1.991	1783020395.711
249	300.000	0.039	300.002	0.669	1.752	1.991	1783020395.974
250	300.000	0.001	300.001	0.657	0.356	1.991	1783020396.220
251	300.000	0.017	300.003	0.652	5.751	1.991	1783020396.496
252	300.000	0.003	299.999	0.536	3.886	1.991	1783020396.752
253	300.000	0.157	299.997	0.761	3.252	1.991	1783020396.992
254	300.000	0.038	299.995	0.538	1.493	1.991	1783020397.237
255	300.000	0.018	300.001	0.593	0.178	1.991	1783020397.504
256	300.000	0.022	300.002	0.534	5.348	1.991	1783020397.766
257	300.000	0.021	300.000	0.580	4.067	1.991	1783020397.990
258	300.000	-0.022	300.002	0.656	2.746	1.991	1783020398.254
259	300.000	-0.006	300.003	0.778	1.431	1.991	1783020398.503
260	300.000	0.037	300.000	0.723	0.242	1.991	1783020398.767
261	300.000	-0.016	300.003	0.554	5.402	1.991	1783020399.018
262	300.000	-0.022	300.000	0.705	3.811	1.991	1783020399.240
263	300.000	-0.033	299.997	0.825	2.577	1.991	1783020399.526
264	300.000	-0.008	300.000	0.733	1.384	1.991	1783020399.769
265	300.000	0.039	299.998	0.697	0.077	1.991	1783020400.025
266	300.000	-0.021	299.999	0.674	5.280	1.991	1783020400.266
267	300.000	0.026	300.002	0.564	3.803	1.991	1783020400.532
268	300.000	-0.034	299.998	0.730	2.570	1.991	1783020400.767
269	300.000	-0.028	299.998	0.674	1.167	1.991	1783020401.027
270	300.000	0.016	300.004	0.618	0.061	1.991	1783020401.274
271	300.000	0.028	300.007	0.487	5.326	1.991	1783020401.533
272	300.000	-0.035	300.002	0.708	3.626	1.991	1783020401.782
273	300.000	-0.043	300.000	0.600	2.598	1.991	1783020402.016
274	300.000	0.052	299.998	0.709	1.273	1.991	1783020402.282
275	300.000	0.014	300.001	0.661	6.199	1.991	1783020402.525
276	300.000	-0.031	300.000	0.446	4.905	1.991	1783020402.799
277	300.000	-0.011	300.001	0.554	3.357	1.991	1783020403.070
278	300.000	0.029	300.002	0.735	2.143	1.991	1783020403.316
279	300.000	-0.014	299.999	0.765	1.140	1.991	1783020403.545
280	300.000	0.061	300.002	0.638	6.179	1.991	1783020403.810
281	300.000	0.045	299.994	0.509	4.752	1.991	1783020404.058
282	300.000	0.001	300.002	0.574	3.387	1.991	1783020404.297
283	300.000	-0.040	299.997	0.637	2.415	1.991	1783020404.553
284	300.000	-0.006	300.002	0.809	0.882	1.991	1783020404.795
285	300.000	0.004	300.003	0.696	6.008	1.991	1783020405.075
286	300.000	-0.009	300.004	0.562	4.771	1.991	1783020405.310
287	300.000	-0.028	299.996	0.590	3.442	1.991	1783020405.569
288	300.000	0.057	300.001	0.607	2.373	1.991	1783020405.808
289	300.000	0.041	299.999	0.770	0.772	1.991	1783020406.066
290	300.000	-0.064	300.001	0.600	5.802	1.991	1783020406.335
291	300.000	-0.070	299.999	0.369	4.638	1.991	1783020406.577
292	300.000	0.033	300.001	0.547	3.082	1.991	1783020406.821
293	300.000	0.041	299.999	0.668	2.148	1.991	1783020407.042
294	300.000	0.010	300.002	0.706	0.914	1.991	1783020407.317
295	300.000	0.005	300.000	0.600	5.988	1.991	1783020407.559
296	300.000	0.019	300.001	0.384	4.846	1.991	1783020407.820
297	300.000	0.020	300.001	0.629	3.461	1.991	1783020408.054
298	300.000	-0.002	299.996	0.705	2.037	1.991	1783020408.320
299	300.000	-0.013	300.001	0.720	0.826	1.991	1783020408.578
300	300.000	-0.017	299.999	0.665	6.106	1.991	1783020408.808
301	300.000	0.042	300.001	0.581	4.604	1.991	1783020409.068
302	300.000	-0.021	299.997	0.564	3.233	1.991	1783020409.299
303	300.000	0.011	300.003	0.620	2.046	1.991	1783020409.583
304	300.000	0.041	300.000	1.105	0.844	1.991	1783020409.795
305	300.000	0.063	300.001	0.610	5.904	1.991	1783020410.057
306	300.000	-0.015	299.998	0.567	4.664	1.991	1783020410.329
307	300.000	0.004	300.000	0.800	3.089	1.991	1783020410.577
308	300.000	0.013	300.004	0.626	1.978	1.991	1783020410.809
309	300.000	0.049	300.001	1.514	0.686	1.991	1783020411.057
310	300.000	0.071	300.002	0.514	5.468	1.991	1783020411.306
311	300.000	-0.019	299.999	0.655	4.381	1.991	1783020411.550
312	300.000	0.018	300.000	0.557	2.995	1.991	1783020411.824
313	300.000	0.047	299.998	0.806	1.850	1.991	1783020412.075
314	300.000	-0.028	300.002	0.704	0.471	1.991	1783020412.296
315	300.000	0.003	300.005	0.635	5.869	1.991	1783020412.579
316	300.000	0.025	299.994	0.838	4.136	1.991	1783020412.821
317	300.000	-0.024	300.004	0.736	3.412	1.991	1783020413.063
318	300.000	-0.039	300.001	0.718	1.696	1.991	1783020413.311
319	300.000	0.056	300.004	0.602	0.765	1.991	1783020413.564
320	300.000	0.028	299.998	0.542	6.040	1.991	1783020413.809
321	300.000	0.036	300.000	0.737	4.373	1.991	1783020414.079
322	300.000	0.013	299.999	0.584	2.940	1.991	1783020414.311
323	300.000	-0.021	299.998	0.581	1.792	1.991	1783020414.582
324	300.000	0.015	300.000	0.613	0.405	1.991	1783020414.823
325	300.000	0.039	299.997	0.601	5.562	1.991	1783020415.050
