Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
198	400.000	0.002	399.999	0.888	3.844	1773331403.508
199	400.000	-0.009	399.997	0.549	3.492	1773331403.771
200	400.000	0.015	399.997	0.262	3.171	1773331404.021
201	400.000	-0.011	400.003	0.234	2.767	1773331404.291
202	400.000	-0.025	400.000	0.374	1.476	1773331404.563
203	400.000	0.022	400.000	0.670	1.189	1773331404.828
204	400.000	0.016	400.000	0.638	0.989	1773331405.071
205	400.000	0.001	399.999	0.685	0.931	1773331405.340
206	400.000	0.018	400.001	0.555	0.681	1773331405.632
207	400.000	0.050	400.000	0.167	0.153	1773331405.947
208	400.000	-0.017	399.999	0.285	4.169	1773331406.206
209	400.000	-0.020	400.003	0.676	4.007	1773331406.457
210	400.000	0.040	399.999	0.796	3.821	1773331406.719
211	400.000	0.018	400.000	0.830	3.794	1773331407.001
212	400.000	0.015	400.003	0.759	3.699	1773331407.279
213	400.000	-0.004	400.001	0.462	3.561	1773331407.583
214	400.000	0.027	399.998	0.278	2.901	1773331407.905
215	400.000	0.017	399.999	0.316	1.356	1773331408.185
216	400.000	0.026	400.002	0.548	1.385	1773331408.446
217	400.000	-0.031	399.998	0.751	1.064	1773331408.702
218	400.000	-0.010	399.998	0.743	0.983	1773331408.963
219	400.000	-0.001	400.000	0.446	0.681	1773331409.226
220	400.000	0.011	399.998	0.275	5.976	1773331409.534
221	400.000	0.017	400.004	0.247	4.079	1773331409.827
222	400.000	-0.010	399.999	0.575	4.134	1773331410.075
223	400.000	0.000	400.003	0.783	3.942	1773331410.337
224	400.000	-0.016	399.995	0.871	3.911	1773331410.639
225	400.000	-0.037	399.999	0.757	3.654	1773331410.970
226	400.000	0.012	400.001	0.449	3.608	1773331411.264
227	400.000	-0.033	400.001	0.180	2.967	1773331411.517
228	400.000	0.021	399.999	0.341	1.724	1773331411.838
229	400.000	0.011	400.003	0.553	1.102	1773331412.144
230	400.000	-0.015	400.000	0.642	0.994	1773331412.465
