Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)
807	300.000	0.007	300.001	0.609	2.830	1.991	1771525146.227	1771525146.227	1771525146.227	1771525146.227	1771525146.227	1771525146.227
808	300.000	-0.021	300.003	0.257	5.621	1.991	1771525146.424	1771525146.424	1771525146.424	1771525146.424	1771525146.424	1771525146.424
809	300.000	0.038	299.999	0.522	2.493	1.991	1771525146.659	1771525146.659	1771525146.659	1771525146.659	1771525146.659	1771525146.659
810	300.000	-0.019	299.999	0.357	4.233	1.991	1771525146.861	1771525146.861	1771525146.861	1771525146.861	1771525146.861	1771525146.861
811	300.000	0.006	300.002	0.050	2.022	1.991	1771525147.102	1771525147.102	1771525147.102	1771525147.102	1771525147.102	1771525147.102
812	300.000	0.038	300.002	0.290	3.947	1.991	1771525147.366	1771525147.366	1771525147.366	1771525147.366	1771525147.366	1771525147.366
813	300.000	-0.023	299.997	0.169	2.943	1.991	1771525147.600	1771525147.600	1771525147.600	1771525147.600	1771525147.600	1771525147.600
814	300.000	0.020	300.002	0.567	3.505	1.991	1771525147.837	1771525147.837	1771525147.837	1771525147.837	1771525147.837	1771525147.837
815	300.000	-0.022	300.001	0.188	5.735	1.991	1771525148.044	1771525148.044	1771525148.044	1771525148.044	1771525148.044	1771525148.044
816	300.000	0.006	300.002	0.514	3.351	1.991	1771525148.310	1771525148.310	1771525148.310	1771525148.310	1771525148.310	1771525148.310
817	300.000	-0.018	300.001	0.220	5.404	1.991	1771525148.525	1771525148.525	1771525148.525	1771525148.525	1771525148.525	1771525148.525
818	300.000	0.040	299.998	0.702	2.880	1.991	1771525148.719	1771525148.719	1771525148.719	1771525148.719	1771525148.719	1771525148.719
819	300.000	-0.028	300.000	0.254	5.211	1.991	1771525148.935	1771525148.935	1771525148.935	1771525148.935	1771525148.935	1771525148.935
820	300.000	-0.063	300.003	0.547	2.524	1.991	1771525149.186	1771525149.186	1771525149.186	1771525149.186	1771525149.186	1771525149.186
821	300.000	-0.026	299.999	0.335	5.258	1.991	1771525149.440	1771525149.440	1771525149.440	1771525149.440	1771525149.440	1771525149.440
822	300.000	0.053	300.002	0.586	2.769	1.991	1771525149.693	1771525149.693	1771525149.693	1771525149.693	1771525149.693	1771525149.693
823	300.000	0.008	300.002	0.267	5.322	1.991	1771525149.876	1771525149.876	1771525149.876	1771525149.876	1771525149.876	1771525149.876
824	300.000	-0.027	300.000	0.272	2.525	1.991	1771525150.103	1771525150.103	1771525150.103	1771525150.103	1771525150.103	1771525150.103
825	300.000	-0.088	300.000	0.343	3.239	1.991	1771525150.321	1771525150.321	1771525150.321	1771525150.321	1771525150.321	1771525150.321
826	300.000	-0.040	300.002	0.152	0.559	1.991	1771525150.522	1771525150.522	1771525150.522	1771525150.522	1771525150.522	1771525150.522
827	300.000	-0.005	299.995	0.633	2.925	1.991	1771525150.716	1771525150.716	1771525150.716	1771525150.716	1771525150.716	1771525150.716
828	300.000	0.001	300.001	0.205	5.247	1.991	1771525150.949	1771525150.949	1771525150.949	1771525150.949	1771525150.949	1771525150.949
829	300.000	-0.004	299.999	0.667	2.678	1.991	1771525151.216	1771525151.216	1771525151.216	1771525151.216	1771525151.216	1771525151.216
830	300.000	-0.008	299.996	0.315	5.663	1.991	1771525151.447	1771525151.447	1771525151.447	1771525151.447	1771525151.447	1771525151.447
831	300.000	-0.011	300.000	0.541	2.494	1.991	1771525151.637	1771525151.637	1771525151.637	1771525151.637	1771525151.637	1771525151.637
832	300.000	0.041	300.003	0.445	4.573	1.991	1771525151.812	1771525151.812	1771525151.812	1771525151.812	1771525151.812	1771525151.812
833	300.000	0.008	300.001	0.219	6.120	1.991	1771525152.013	1771525152.013	1771525152.013	1771525152.013	1771525152.013	1771525152.013
834	300.000	-0.061	299.996	0.585	3.233	1.991	1771525152.272	1771525152.272	1771525152.272	1771525152.272	1771525152.272	1771525152.272
835	300.000	-0.052	300.001	0.243	6.011	1.991	1771525152.454	1771525152.454	1771525152.454	1771525152.454	1771525152.454	1771525152.454
836	300.000	-0.007	300.003	0.685	2.520	1.991	1771525152.661	1771525152.661	1771525152.661	1771525152.661	1771525152.661	1771525152.661
837	300.000	-0.041	299.997	0.396	4.922	1.991	1771525152.900	1771525152.900	1771525152.900	1771525152.900	1771525152.900	1771525152.900
838	300.000	0.017	300.001	0.559	2.851	1.991	1771525153.154	1771525153.154	1771525153.154	1771525153.154	1771525153.154	1771525153.154
839	300.000	-0.021	299.998	0.350	5.281	1.991	1771525153.425	1771525153.425	1771525153.425	1771525153.425	1771525153.425	1771525153.425
840	300.000	-0.010	300.000	0.570	2.738	1.991	1771525153.659	1771525153.659	1771525153.659	1771525153.659	1771525153.659	1771525153.659
841	300.000	-0.013	299.995	0.259	4.923	1.991	1771525153.884	1771525153.884	1771525153.884	1771525153.884	1771525153.884	1771525153.884
842	300.000	-0.081	299.999	0.458	2.481	1.991	1771525154.090	1771525154.090	1771525154.090	1771525154.090	1771525154.090	1771525154.090
843	300.000	0.042	299.997	0.362	4.310	1.991	1771525154.348	1771525154.348	1771525154.348	1771525154.348	1771525154.348	1771525154.348
844	300.000	0.059	300.003	0.327	2.634	1.991	1771525154.575	1771525154.575	1771525154.575	1771525154.575	1771525154.575	1771525154.575
845	300.000	-0.053	300.000	0.384	3.713	1.991	1771525154.752	1771525154.752	1771525154.752	1771525154.752	1771525154.752	1771525154.752
846	300.000	-0.049	300.001	0.273	5.771	1.991	1771525154.975	1771525154.975	1771525154.975	1771525154.975	1771525154.975	1771525154.975
847	300.000	-0.088	300.002	0.612	2.860	1.991	1771525155.252	1771525155.252	1771525155.252	1771525155.252	1771525155.252	1771525155.252
848	300.000	0.033	299.999	0.277	6.014	1.991	1771525155.462	1771525155.462	1771525155.462	1771525155.462	1771525155.462	1771525155.462
849	300.000	-0.018	300.000	0.781	2.775	1.991	1771525155.652	1771525155.652	1771525155.652	1771525155.652	1771525155.652	1771525155.652
850	300.000	-0.023	300.003	0.389	5.301	1.991	1771525155.907	1771525155.907	1771525155.907	1771525155.907	1771525155.907	1771525155.907
851	300.000	-0.025	299.999	0.574	3.061	1.991	1771525156.166	1771525156.166	1771525156.166	1771525156.166	1771525156.166	1771525156.166
852	300.000	-0.006	300.000	0.319	5.508	1.991	1771525156.407	1771525156.407	1771525156.407	1771525156.407	1771525156.407	1771525156.407
853	300.000	0.095	299.996	0.654	2.834	1.991	1771525156.661	1771525156.661	1771525156.661	1771525156.661	1771525156.661	1771525156.661
854	300.000	-0.035	300.001	0.394	5.320	1.991	1771525156.866	1771525156.866	1771525156.866	1771525156.866	1771525156.866	1771525156.866
855	300.000	0.054	299.999	0.635	2.573	1.991	1771525157.083	1771525157.083	1771525157.083	1771525157.083	1771525157.083	1771525157.083
856	300.000	0.019	300.001	0.274	4.203	1.991	1771525157.281	1771525157.281	1771525157.281	1771525157.281	1771525157.281	1771525157.281
857	300.000	0.023	300.004	0.234	0.072	1.991	1771525157.457	1771525157.457	1771525157.457	1771525157.457	1771525157.457	1771525157.457
858	300.000	0.060	299.999	0.679	2.956	1.991	1771525157.693	1771525157.693	1771525157.693	1771525157.693	1771525157.693	1771525157.693
859	300.000	-0.047	299.996	0.220	5.915	1.991	1771525157.931	1771525157.931	1771525157.931	1771525157.931	1771525157.931	1771525157.931
860	300.000	-0.024	300.001	0.686	2.965	1.991	1771525158.158	1771525158.158	1771525158.158	1771525158.158	1771525158.158	1771525158.158
861	300.000	0.021	300.001	0.222	5.580	1.991	1771525158.363	1771525158.363	1771525158.363	1771525158.363	1771525158.363	1771525158.363
862	300.000	-0.061	299.997	0.561	2.643	1.991	1771525158.615	1771525158.615	1771525158.615	1771525158.615	1771525158.615	1771525158.615
863	300.000	-0.021	299.999	0.336	5.083	1.991	1771525158.877	1771525158.877	1771525158.877	1771525158.877	1771525158.877	1771525158.877
864	300.000	0.030	299.999	0.651	2.728	1.991	1771525159.111	1771525159.111	1771525159.111	1771525159.111	1771525159.111	1771525159.111
865	300.000	0.101	299.998	0.435	5.271	1.991	1771525159.298	1771525159.298	1771525159.298	1771525159.298	1771525159.298	1771525159.298
866	300.000	0.001	300.000	0.219	2.064	1.991	1771525159.509	1771525159.509	1771525159.509	1771525159.509	1771525159.509	1771525159.509
867	300.000	0.018	300.001	0.473	3.754	1.991	1771525159.777	1771525159.777	1771525159.777	1771525159.777	1771525159.777	1771525159.777
868	300.000	0.005	300.001	0.073	4.867	1.991	1771525159.991	1771525159.991	1771525159.991	1771525159.991	1771525159.991	1771525159.991
869	300.000	-0.002	300.000	0.524	3.174	1.991	1771525160.190	1771525160.190	1771525160.190	1771525160.190	1771525160.190	1771525160.190
870	300.000	-0.029	299.999	0.326	5.998	1.991	1771525160.449	1771525160.449	1771525160.449	1771525160.449	1771525160.449	1771525160.449
871	300.000	0.006	300.001	0.638	2.955	1.991	1771525160.698	1771525160.698	1771525160.698	1771525160.698	1771525160.698	1771525160.698
872	300.000	-0.012	300.005	0.276	6.012	1.991	1771525160.946	1771525160.946	1771525160.946	1771525160.946	1771525160.946	1771525160.946
873	300.000	-0.007	299.998	0.716	2.786	1.991	1771525161.172	1771525161.172	1771525161.172	1771525161.172	1771525161.172	1771525161.172
874	300.000	-0.016	299.998	0.428	5.701	1.991	1771525161.375	1771525161.375	1771525161.375	1771525161.375	1771525161.375	1771525161.375
875	300.000	-0.003	300.001	0.657	2.833	1.991	1771525161.614	1771525161.614	1771525161.614	1771525161.614	1771525161.614	1771525161.614
876	300.000	-0.018	300.005	0.305	5.672	1.991	1771525161.869	1771525161.869	1771525161.869	1771525161.869	1771525161.869	1771525161.869
877	300.000	0.051	300.000	0.685	2.721	1.991	1771525162.101	1771525162.101	1771525162.101	1771525162.101	1771525162.101	1771525162.101
878	300.000	0.048	299.996	0.425	5.113	1.991	1771525162.308	1771525162.308	1771525162.308	1771525162.308	1771525162.308	1771525162.308
879	300.000	-0.033	300.000	0.378	2.717	1.991	1771525162.571	1771525162.571	1771525162.571	1771525162.571	1771525162.571	1771525162.571
880	300.000	-0.000	300.002	0.444	5.050	1.991	1771525162.802	1771525162.802	1771525162.802	1771525162.802	1771525162.802	1771525162.802
881	300.000	0.056	300.000	0.194	2.722	1.991	1771525162.972	1771525162.972	1771525162.972	1771525162.972	1771525162.972	1771525162.972
882	300.000	0.012	300.001	0.496	3.558	1.991	1771525163.195	1771525163.195	1771525163.195	1771525163.195	1771525163.195	1771525163.195
883	300.000	-0.001	299.999	0.400	5.666	1.991	1771525163.377	1771525163.377	1771525163.377	1771525163.377	1771525163.377	1771525163.377
884	300.000	-0.001	299.999	0.701	2.735	1.991	1771525163.569	1771525163.569	1771525163.569	1771525163.569	1771525163.569	1771525163.569
885	300.000	0.008	300.001	0.412	4.569	1.991	1771525163.771	1771525163.771	1771525163.771	1771525163.771	1771525163.771	1771525163.771
886	300.000	-0.027	299.995	0.227	2.663	1.991	1771525164.017	1771525164.017	1771525164.017	1771525164.017	1771525164.017	1771525164.017
887	300.000	0.032	300.001	0.307	4.345	1.991	1771525164.257	1771525164.257	1771525164.257	1771525164.257	1771525164.257	1771525164.257
888	300.000	0.014	299.999	0.208	4.868	1.991	1771525164.509	1771525164.509	1771525164.509	1771525164.509	1771525164.509	1771525164.509
889	300.000	0.053	300.000	0.257	2.999	1.991	1771525164.780	1771525164.780	1771525164.780	1771525164.780	1771525164.780	1771525164.780
890	300.000	-0.027	299.999	0.158	3.003	1.991	1771525165.007	1771525165.007	1771525165.007	1771525165.007	1771525165.007	1771525165.007
891	300.000	-0.064	300.000	0.580	3.376	1.991	1771525165.180	1771525165.180	1771525165.180	1771525165.180	1771525165.180	1771525165.180
892	300.000	0.004	299.998	0.393	6.191	1.991	1771525165.392	1771525165.392	1771525165.392	1771525165.392	1771525165.392	1771525165.392
893	300.000	-0.019	299.998	0.706	2.825	1.991	1771525165.677	1771525165.677	1771525165.677	1771525165.677	1771525165.677	1771525165.677
894	300.000	0.001	300.001	0.583	5.286	1.991	1771525165.889	1771525165.889	1771525165.889	1771525165.889	1771525165.889	1771525165.889
895	300.000	-0.059	300.002	0.712	2.942	1.991	1771525166.130	1771525166.130	1771525166.130	1771525166.130	1771525166.130	1771525166.130
896	300.000	0.045	299.999	0.520	5.740	1.991	1771525166.383	1771525166.383	1771525166.383	1771525166.383	1771525166.383	1771525166.383
897	300.000	0.018	299.999	0.782	2.957	1.991	1771525166.568	1771525166.568	1771525166.568	1771525166.568	1771525166.568	1771525166.568
898	300.000	0.023	300.001	0.471	4.536	1.991	1771525166.767	1771525166.767	1771525166.767	1771525166.767	1771525166.767	1771525166.767
899	300.000	-0.021	300.005	0.115	3.924	1.991	1771525167.001	1771525167.001	1771525167.001	1771525167.001	1771525167.001	1771525167.001
900	300.000	-0.018	300.001	0.467	3.704	1.991	1771525167.243	1771525167.243	1771525167.243	1771525167.243	1771525167.243	1771525167.243
901	300.000	0.014	300.003	0.256	5.998	1.991	1771525167.473	1771525167.473	1771525167.473	1771525167.473	1771525167.473	1771525167.473
902	300.000	0.023	299.999	0.576	3.232	1.991	1771525167.694	1771525167.694	1771525167.694	1771525167.694	1771525167.694	1771525167.694
903	300.000	0.062	300.001	0.411	5.950	1.991	1771525167.862	1771525167.862	1771525167.862	1771525167.862	1771525167.862	1771525167.862
904	300.000	0.003	300.002	0.568	2.928	1.991	1771525168.062	1771525168.062	1771525168.062	1771525168.062	1771525168.062	1771525168.062
905	300.000	-0.007	300.001	0.377	5.009	1.991	1771525168.332	1771525168.332	1771525168.332	1771525168.332	1771525168.332	1771525168.332
906	300.000	0.019	299.998	0.548	2.888	1.991	1771525168.559	1771525168.559	1771525168.559	1771525168.559	1771525168.559	1771525168.559
907	300.000	0.043	300.001	0.363	4.418	1.991	1771525168.763	1771525168.763	1771525168.763	1771525168.763	1771525168.763	1771525168.763
908	300.000	0.031	299.997	0.117	1.809	1.991	1771525168.995	1771525168.995	1771525168.995	1771525168.995	1771525168.995	1771525168.995
909	300.000	0.006	300.001	0.418	4.015	1.991	1771525169.238	1771525169.238	1771525169.238	1771525169.238	1771525169.238	1771525169.238
910	300.000	0.030	300.000	0.105	2.893	1.991	1771525169.460	1771525169.460	1771525169.460	1771525169.460	1771525169.460	1771525169.460
911	300.000	0.023	300.000	0.512	3.658	1.991	1771525169.719	1771525169.719	1771525169.719	1771525169.719	1771525169.719	1771525169.719
912	300.000	0.034	300.001	0.124	1.325	1.991	1771525169.984	1771525169.984	1771525169.984	1771525169.984	1771525169.984	1771525169.984
913	300.000	-0.052	299.995	0.491	3.513	1.991	1771525170.211	1771525170.211	1771525170.211	1771525170.211	1771525170.211	1771525170.211
914	300.000	-0.045	300.001	0.228	0.116	1.991	1771525170.456	1771525170.456	1771525170.456	1771525170.456	1771525170.456	1771525170.456
915	300.000	0.054	299.999	0.597	3.115	1.991	1771525170.670	1771525170.670	1771525170.670	1771525170.670	1771525170.670	1771525170.670
916	300.000	0.039	300.000	0.387	5.995	1.991	1771525170.871	1771525170.871	1771525170.871	1771525170.871	1771525170.871	1771525170.871
917	300.000	-0.007	300.000	0.746	3.061	1.991	1771525171.086	1771525171.086	1771525171.086	1771525171.086	1771525171.086	1771525171.086
918	300.000	-0.030	300.000	0.455	5.338	1.991	1771525171.343	1771525171.343	1771525171.343	1771525171.343	1771525171.343	1771525171.343
919	300.000	-0.025	300.002	0.651	2.812	1.991	1771525171.557	1771525171.557	1771525171.557	1771525171.557	1771525171.557	1771525171.557
920	300.000	-0.071	300.001	0.445	4.747	1.991	1771525171.753	1771525171.753	1771525171.753	1771525171.753	1771525171.753	1771525171.753
921	300.000	0.005	300.000	0.280	3.233	1.991	1771525172.037	1771525172.037	1771525172.037	1771525172.037	1771525172.037	1771525172.037
922	300.000	0.032	300.001	0.368	4.518	1.991	1771525172.302	1771525172.302	1771525172.302	1771525172.302	1771525172.302	1771525172.302
923	300.000	0.071	300.000	0.371	5.500	1.991	1771525172.515	1771525172.515	1771525172.515	1771525172.515	1771525172.515	1771525172.515
924	300.000	0.032	299.999	0.628	3.181	1.991	1771525172.729	1771525172.729	1771525172.729	1771525172.729	1771525172.729	1771525172.729
925	300.000	-0.020	299.997	0.326	5.591	1.991	1771525172.952	1771525172.952	1771525172.952	1771525172.952	1771525172.952	1771525172.952
926	300.000	-0.025	299.999	0.717	3.100	1.991	1771525173.151	1771525173.151	1771525173.151	1771525173.151	1771525173.151	1771525173.151
927	300.000	0.044	299.999	0.347	6.082	1.991	1771525173.406	1771525173.406	1771525173.406	1771525173.406	1771525173.406	1771525173.406
928	300.000	0.004	300.001	0.758	3.002	1.991	1771525173.652	1771525173.652	1771525173.652	1771525173.652	1771525173.652	1771525173.652
929	300.000	0.053	299.997	0.406	5.673	1.991	1771525173.843	1771525173.843	1771525173.843	1771525173.843	1771525173.843	1771525173.843
930	300.000	-0.018	300.002	0.732	2.758	1.991	1771525174.099	1771525174.099	1771525174.099	1771525174.099	1771525174.099	1771525174.099
931	300.000	-0.019	299.999	0.432	5.179	1.991	1771525174.340	1771525174.340	1771525174.340	1771525174.340	1771525174.340	1771525174.340
932	300.000	-0.013	299.999	0.711	2.841	1.991	1771525174.578	1771525174.578	1771525174.578	1771525174.578	1771525174.578	1771525174.578
933	300.000	-0.025	299.999	0.473	5.049	1.991	1771525174.840	1771525174.840	1771525174.840	1771525174.840	1771525174.840	1771525174.840
934	300.000	0.019	300.000	0.610	2.915	1.991	1771525175.065	1771525175.065	1771525175.065	1771525175.065	1771525175.065	1771525175.065
935	300.000	0.024	300.004	0.329	5.592	1.991	1771525175.346	1771525175.346	1771525175.346	1771525175.346	1771525175.346	1771525175.346
936	300.000	0.035	300.003	0.713	2.961	1.991	1771525175.594	1771525175.594	1771525175.594	1771525175.594	1771525175.594	1771525175.594
937	300.000	-0.002	299.999	0.415	5.578	1.991	1771525175.831	1771525175.831	1771525175.831	1771525175.831	1771525175.831	1771525175.831
938	300.000	-0.005	300.001	0.529	2.899	1.991	1771525176.094	1771525176.094	1771525176.094	1771525176.094	1771525176.094	1771525176.094
939	300.000	0.004	300.001	0.336	5.826	1.991	1771525176.322	1771525176.322	1771525176.322	1771525176.322	1771525176.322	1771525176.322
940	300.000	-0.023	300.003	0.910	3.056	1.991	1771525176.530	1771525176.530	1771525176.530	1771525176.530	1771525176.530	1771525176.530
941	300.000	0.044	300.000	0.491	5.278	1.991	1771525176.772	1771525176.772	1771525176.772	1771525176.772	1771525176.772	1771525176.772
942	300.000	-0.036	300.002	0.738	2.730	1.991	1771525176.997	1771525176.997	1771525176.997	1771525176.997	1771525176.997	1771525176.997
943	300.000	-0.054	299.999	0.408	5.003	1.991	1771525177.213	1771525177.213	1771525177.213	1771525177.213	1771525177.213	1771525177.213
944	300.000	0.041	300.000	0.330	3.010	1.991	1771525177.401	1771525177.401	1771525177.401	1771525177.401	1771525177.401	1771525177.401
945	300.000	0.015	300.001	0.563	3.289	1.991	1771525177.585	1771525177.585	1771525177.585	1771525177.585	1771525177.585	1771525177.585
946	300.000	-0.001	300.002	0.466	6.046	1.991	1771525177.806	1771525177.806	1771525177.806	1771525177.806	1771525177.806	1771525177.806
947	300.000	-0.051	300.004	0.807	2.969	1.991	1771525178.050	1771525178.050	1771525178.050	1771525178.050	1771525178.050	1771525178.050
948	300.000	0.012	300.001	0.417	5.749	1.991	1771525178.258	1771525178.258	1771525178.258	1771525178.258	1771525178.258	1771525178.258
949	300.000	-0.032	300.003	0.666	2.867	1.991	1771525178.454	1771525178.454	1771525178.454	1771525178.454	1771525178.454	1771525178.454
950	300.000	0.088	300.000	0.386	3.683	1.991	1771525178.650	1771525178.650	1771525178.650	1771525178.650	1771525178.650	1771525178.650
951	300.000	-0.009	300.000	0.037	2.386	1.991	1771525178.907	1771525178.907	1771525178.907	1771525178.907	1771525178.907	1771525178.907
952	300.000	0.001	299.997	0.661	3.299	1.991	1771525179.064	1771525179.064	1771525179.064	1771525179.064	1771525179.064	1771525179.064
953	300.000	-0.007	300.000	0.389	5.826	1.991	1771525179.274	1771525179.274	1771525179.274	1771525179.274	1771525179.274	1771525179.274
954	300.000	0.007	299.997	0.795	2.988	1.991	1771525179.543	1771525179.543	1771525179.543	1771525179.543	1771525179.543	1771525179.543
955	300.000	-0.025	299.996	0.475	5.495	1.991	1771525179.789	1771525179.789	1771525179.789	1771525179.789	1771525179.789	1771525179.789
956	300.000	-0.014	299.999	0.839	3.002	1.991	1771525180.028	1771525180.028	1771525180.028	1771525180.028	1771525180.028	1771525180.028
957	300.000	0.053	300.000	0.465	5.175	1.991	1771525180.267	1771525180.267	1771525180.267	1771525180.267	1771525180.267	1771525180.267
958	300.000	0.019	300.001	0.623	2.995	1.991	1771525180.467	1771525180.467	1771525180.467	1771525180.467	1771525180.467	1771525180.467
959	300.000	0.063	300.000	0.422	5.006	1.991	1771525180.682	1771525180.682	1771525180.682	1771525180.682	1771525180.682	1771525180.682
960	300.000	-0.006	299.999	0.164	4.018	1.991	1771525180.860	1771525180.860	1771525180.860	1771525180.860	1771525180.860	1771525180.860
961	300.000	0.005	300.002	0.682	3.325	1.991	1771525181.100	1771525181.100	1771525181.100	1771525181.100	1771525181.100	1771525181.100
962	300.000	0.027	300.004	0.166	5.505	1.991	1771525181.372	1771525181.372	1771525181.372	1771525181.372	1771525181.372	1771525181.372
963	300.000	-0.054	300.000	0.772	3.338	1.991	1771525181.555	1771525181.555	1771525181.555	1771525181.555	1771525181.555	1771525181.555
964	300.000	-0.016	299.997	0.430	5.764	1.991	1771525181.782	1771525181.782	1771525181.782	1771525181.782	1771525181.782	1771525181.782
965	300.000	-0.011	299.999	0.796	3.070	1.991	1771525182.041	1771525182.041	1771525182.041	1771525182.041	1771525182.041	1771525182.041
966	300.000	-0.035	299.996	0.457	5.709	1.991	1771525182.255	1771525182.255	1771525182.255	1771525182.255	1771525182.255	1771525182.255
967	300.000	-0.033	299.999	0.732	2.959	1.991	1771525182.465	1771525182.465	1771525182.465	1771525182.465	1771525182.465	1771525182.465
968	300.000	0.037	299.998	0.472	4.511	1.991	1771525182.701	1771525182.701	1771525182.701	1771525182.701	1771525182.701	1771525182.701
969	300.000	0.033	300.001	0.101	3.869	1.991	1771525182.907	1771525182.907	1771525182.907	1771525182.907	1771525182.907	1771525182.907
970	300.000	-0.003	300.001	0.427	4.012	1.991	1771525183.148	1771525183.148	1771525183.148	1771525183.148	1771525183.148	1771525183.148
971	300.000	-0.016	299.998	0.230	3.076	1.991	1771525183.393	1771525183.393	1771525183.393	1771525183.393	1771525183.393	1771525183.393
972	300.000	-0.020	300.002	0.642	3.271	1.991	1771525183.577	1771525183.577	1771525183.577	1771525183.577	1771525183.577	1771525183.577
973	300.000	0.007	299.999	0.477	5.870	1.991	1771525183.784	1771525183.784	1771525183.784	1771525183.784	1771525183.784	1771525183.784
974	300.000	0.089	300.000	0.795	2.914	1.991	1771525184.014	1771525184.014	1771525184.014	1771525184.014	1771525184.014	1771525184.014
975	300.000	0.029	299.996	0.598	5.566	1.991	1771525184.210	1771525184.210	1771525184.210	1771525184.210	1771525184.210	1771525184.210
976	300.000	-0.004	300.001	0.602	2.832	1.991	1771525184.466	1771525184.466	1771525184.466	1771525184.466	1771525184.466	1771525184.466
977	300.000	-0.020	300.001	0.430	5.444	1.991	1771525184.731	1771525184.731	1771525184.731	1771525184.731	1771525184.731	1771525184.731
978	300.000	-0.069	299.998	0.831	2.895	1.991	1771525185.001	1771525185.001	1771525185.001	1771525185.001	1771525185.001	1771525185.001
979	300.000	-0.048	299.996	0.655	5.433	1.991	1771525185.207	1771525185.207	1771525185.207	1771525185.207	1771525185.207	1771525185.207
980	300.000	-0.037	300.001	0.600	2.989	1.991	1771525185.387	1771525185.387	1771525185.387	1771525185.387	1771525185.387	1771525185.387
981	300.000	-0.050	299.997	0.455	3.944	1.991	1771525185.659	1771525185.659	1771525185.659	1771525185.659	1771525185.659	1771525185.659
982	300.000	0.020	299.999	0.288	2.802	1.991	1771525185.895	1771525185.895	1771525185.895	1771525185.895	1771525185.895	1771525185.895
983	300.000	0.068	299.998	0.323	4.233	1.991	1771525186.144	1771525186.144	1771525186.144	1771525186.144	1771525186.144	1771525186.144
984	300.000	-0.046	300.001	0.189	2.757	1.991	1771525186.394	1771525186.394	1771525186.394	1771525186.394	1771525186.394	1771525186.394
985	300.000	-0.025	300.004	0.482	2.920	1.991	1771525186.600	1771525186.600	1771525186.600	1771525186.600	1771525186.600	1771525186.600
986	300.000	-0.016	299.997	0.456	2.904	1.991	1771525186.839	1771525186.839	1771525186.839	1771525186.839	1771525186.839	1771525186.839
987	300.000	0.038	300.001	0.459	3.037	1.991	1771525187.072	1771525187.072	1771525187.072	1771525187.072	1771525187.072	1771525187.072
988	300.000	-0.000	300.003	0.423	2.619	1.991	1771525187.279	1771525187.279	1771525187.279	1771525187.279	1771525187.279	1771525187.279
989	300.000	0.029	299.999	0.429	3.211	1.991	1771525187.469	1771525187.469	1771525187.469	1771525187.469	1771525187.469	1771525187.469
990	300.000	0.010	299.999	0.415	2.988	1.991	1771525187.713	1771525187.713	1771525187.713	1771525187.713	1771525187.713	1771525187.713
991	300.000	-0.046	300.000	0.504	2.781	1.991	1771525187.908	1771525187.908	1771525187.908	1771525187.908	1771525187.908	1771525187.908
992	300.000	-0.089	300.000	0.461	2.848	1.991	1771525188.136	1771525188.136	1771525188.136	1771525188.136	1771525188.136	1771525188.136
993	300.000	0.042	300.002	0.499	3.019	1.991	1771525188.347	1771525188.347	1771525188.347	1771525188.347	1771525188.347	1771525188.347
994	300.000	0.016	300.000	0.465	2.892	1.991	1771525188.599	1771525188.599	1771525188.599	1771525188.599	1771525188.599	1771525188.599
995	300.000	-0.044	300.003	0.448	2.859	1.991	1771525188.837	1771525188.837	1771525188.837	1771525188.837	1771525188.837	1771525188.837
996	300.000	0.012	300.001	0.498	2.929	1.991	1771525189.057	1771525189.057	1771525189.057	1771525189.057	1771525189.057	1771525189.057
997	300.000	-0.031	300.000	0.497	3.150	1.991	1771525189.284	1771525189.284	1771525189.284	1771525189.284	1771525189.284	1771525189.284
998	300.000	-0.011	300.001	0.502	2.751	1.991	1771525189.535	1771525189.535	1771525189.535	1771525189.535	1771525189.535	1771525189.535
999	300.000	0.031	300.000	0.419	2.860	1.991	1771525189.757	1771525189.757	1771525189.757	1771525189.757	1771525189.757	1771525189.757
1000	300.000	0.016	299.999	0.472	2.923	1.991	1771525190.011	1771525190.011	1771525190.011	1771525190.011	1771525190.011	1771525190.011
1001	300.000	-0.033	299.997	0.494	2.678	1.991	1771525190.234	1771525190.234	1771525190.234	1771525190.234	1771525190.234	1771525190.234
1002	300.000	-0.003	300.000	0.500	2.808	1.991	1771525190.460	1771525190.460	1771525190.460	1771525190.460	1771525190.460	1771525190.460
1003	300.000	0.007	299.998	0.447	2.946	1.991	1771525190.737	1771525190.737	1771525190.737	1771525190.737	1771525190.737	1771525190.737
1004	300.000	-0.014	300.002	0.458	2.811	1.991	1771525190.965	1771525190.965	1771525190.965	1771525190.965	1771525190.965	1771525190.965
1005	300.000	-0.034	299.997	0.491	2.934	1.991	1771525191.217	1771525191.217	1771525191.217	1771525191.217	1771525191.217	1771525191.217
1006	300.000	-0.048	300.000	0.478	2.924	1.991	1771525191.476	1771525191.476	1771525191.476	1771525191.476	1771525191.476	1771525191.476
1007	300.000	-0.044	300.000	0.479	2.720	1.991	1771525191.727	1771525191.727	1771525191.727	1771525191.727	1771525191.727	1771525191.727
1008	300.000	-0.000	300.000	0.493	2.853	1.991	1771525191.987	1771525191.987	1771525191.987	1771525191.987	1771525191.987	1771525191.987
