Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)
798	200.000	0.006	199.997	4.443	4.465	1.328	1771524278.348	1771524278.348	1771524278.348	1771524278.348	1771524278.348	1771524278.348
799	200.000	-0.031	199.994	4.277	1.151	1.328	1771524278.566	1771524278.566	1771524278.566	1771524278.566	1771524278.566	1771524278.566
800	200.000	-0.026	199.999	2.225	1.564	1.328	1771524278.771	1771524278.771	1771524278.771	1771524278.771	1771524278.771	1771524278.771
801	200.000	0.062	199.999	5.003	4.361	1.328	1771524279.025	1771524279.025	1771524279.025	1771524279.025	1771524279.025	1771524279.025
802	200.000	-0.050	200.005	1.529	0.566	1.328	1771524279.268	1771524279.268	1771524279.268	1771524279.268	1771524279.268	1771524279.268
803	200.000	0.001	200.001	4.952	1.334	1.328	1771524279.458	1771524279.458	1771524279.458	1771524279.458	1771524279.458	1771524279.458
804	200.000	0.039	200.003	4.369	4.358	1.328	1771524279.710	1771524279.710	1771524279.710	1771524279.710	1771524279.710	1771524279.710
805	200.000	0.005	200.000	0.907	5.349	1.328	1771524279.955	1771524279.955	1771524279.955	1771524279.955	1771524279.955	1771524279.955
806	200.000	0.012	200.000	5.365	1.293	1.328	1771524280.209	1771524280.209	1771524280.209	1771524280.209	1771524280.209	1771524280.209
807	200.000	-0.062	200.000	3.993	4.274	1.328	1771524280.390	1771524280.390	1771524280.390	1771524280.390	1771524280.390	1771524280.390
808	200.000	-0.029	200.002	4.177	4.430	1.328	1771524280.556	1771524280.556	1771524280.556	1771524280.556	1771524280.556	1771524280.556
809	200.000	0.015	200.001	2.950	0.898	1.328	1771524280.778	1771524280.778	1771524280.778	1771524280.778	1771524280.778	1771524280.778
810	200.000	-0.082	200.001	4.019	1.427	1.328	1771524280.953	1771524280.953	1771524280.953	1771524280.953	1771524280.953	1771524280.953
811	200.000	-0.032	199.999	4.501	4.349	1.328	1771524281.164	1771524281.164	1771524281.164	1771524281.164	1771524281.164	1771524281.164
812	200.000	0.080	200.001	2.574	4.548	1.328	1771524281.402	1771524281.402	1771524281.402	1771524281.402	1771524281.402	1771524281.402
813	200.000	-0.060	200.000	5.490	1.285	1.328	1771524281.684	1771524281.684	1771524281.684	1771524281.684	1771524281.684	1771524281.684
814	200.000	-0.008	200.000	4.034	4.309	1.328	1771524281.884	1771524281.884	1771524281.884	1771524281.884	1771524281.884	1771524281.884
815	200.000	-0.009	200.001	3.751	4.462	1.328	1771524282.075	1771524282.075	1771524282.075	1771524282.075	1771524282.075	1771524282.075
816	200.000	-0.046	200.003	4.102	1.123	1.328	1771524282.344	1771524282.344	1771524282.344	1771524282.344	1771524282.344	1771524282.344
817	200.000	0.004	199.999	1.468	4.054	1.328	1771524282.580	1771524282.580	1771524282.580	1771524282.580	1771524282.580	1771524282.580
818	200.000	-0.004	200.001	4.887	4.424	1.328	1771524282.759	1771524282.759	1771524282.759	1771524282.759	1771524282.759	1771524282.759
819	200.000	0.002	200.003	1.085	0.523	1.328	1771524282.953	1771524282.953	1771524282.953	1771524282.953	1771524282.953	1771524282.953
820	200.000	-0.046	200.002	5.668	1.374	1.328	1771524283.130	1771524283.130	1771524283.130	1771524283.130	1771524283.130	1771524283.130
821	200.000	-0.046	199.996	1.923	4.209	1.328	1771524283.315	1771524283.315	1771524283.315	1771524283.315	1771524283.315	1771524283.315
822	200.000	-0.002	200.002	4.926	4.371	1.328	1771524283.545	1771524283.545	1771524283.545	1771524283.545	1771524283.545	1771524283.545
823	200.000	0.010	200.001	3.379	1.024	1.328	1771524283.783	1771524283.783	1771524283.783	1771524283.783	1771524283.783	1771524283.783
824	200.000	0.030	200.001	1.119	1.962	1.328	1771524284.021	1771524284.021	1771524284.021	1771524284.021	1771524284.021	1771524284.021
825	200.000	0.014	199.999	5.259	4.397	1.328	1771524284.204	1771524284.204	1771524284.204	1771524284.204	1771524284.204	1771524284.204
826	200.000	0.067	199.998	0.887	5.136	1.328	1771524284.405	1771524284.405	1771524284.405	1771524284.405	1771524284.405	1771524284.405
827	200.000	-0.030	199.999	5.528	1.349	1.328	1771524284.658	1771524284.658	1771524284.658	1771524284.658	1771524284.658	1771524284.658
828	200.000	0.024	200.004	4.402	4.347	1.328	1771524284.875	1771524284.875	1771524284.875	1771524284.875	1771524284.875	1771524284.875
829	200.000	0.041	199.997	2.630	4.559	1.328	1771524285.103	1771524285.103	1771524285.103	1771524285.103	1771524285.103	1771524285.103
830	200.000	-0.038	199.997	5.429	1.309	1.328	1771524285.349	1771524285.349	1771524285.349	1771524285.349	1771524285.349	1771524285.349
831	200.000	-0.027	200.001	2.142	4.280	1.328	1771524285.559	1771524285.559	1771524285.559	1771524285.559	1771524285.559	1771524285.559
832	200.000	0.069	200.003	4.637	4.452	1.328	1771524285.763	1771524285.763	1771524285.763	1771524285.763	1771524285.763	1771524285.763
833	200.000	0.020	200.000	3.414	1.116	1.328	1771524286.020	1771524286.020	1771524286.020	1771524286.020	1771524286.020	1771524286.020
834	200.000	0.006	200.002	1.310	1.738	1.328	1771524286.262	1771524286.262	1771524286.262	1771524286.262	1771524286.262	1771524286.262
835	200.000	-0.036	199.999	4.961	4.364	1.328	1771524286.441	1771524286.441	1771524286.441	1771524286.441	1771524286.441	1771524286.441
836	200.000	-0.030	199.999	1.156	5.158	1.328	1771524286.640	1771524286.640	1771524286.640	1771524286.640	1771524286.640	1771524286.640
837	200.000	-0.028	199.997	5.386	1.379	1.328	1771524286.899	1771524286.899	1771524286.899	1771524286.899	1771524286.899	1771524286.899
838	200.000	0.037	200.000	4.372	4.303	1.328	1771524287.142	1771524287.142	1771524287.142	1771524287.142	1771524287.142	1771524287.142
839	200.000	0.053	200.000	1.484	4.911	1.328	1771524287.390	1771524287.390	1771524287.390	1771524287.390	1771524287.390	1771524287.390
840	200.000	-0.018	200.002	5.911	1.233	1.328	1771524287.588	1771524287.588	1771524287.588	1771524287.588	1771524287.588	1771524287.588
841	200.000	-0.023	199.998	2.946	4.261	1.328	1771524287.830	1771524287.830	1771524287.830	1771524287.830	1771524287.830	1771524287.830
842	200.000	0.091	200.001	3.074	4.537	1.328	1771524288.101	1771524288.101	1771524288.101	1771524288.101	1771524288.101	1771524288.101
843	200.000	-0.038	200.000	5.621	1.263	1.328	1771524288.354	1771524288.354	1771524288.354	1771524288.354	1771524288.354	1771524288.354
844	200.000	-0.010	200.004	3.590	4.252	1.328	1771524288.592	1771524288.592	1771524288.592	1771524288.592	1771524288.592	1771524288.592
845	200.000	-0.006	200.000	2.959	4.538	1.328	1771524288.828	1771524288.828	1771524288.828	1771524288.828	1771524288.828	1771524288.828
846	200.000	0.031	200.002	5.355	1.192	1.328	1771524289.024	1771524289.024	1771524289.024	1771524289.024	1771524289.024	1771524289.024
847	200.000	0.008	199.997	0.536	3.121	1.328	1771524289.296	1771524289.296	1771524289.296	1771524289.296	1771524289.296	1771524289.296
848	200.000	0.031	199.998	4.310	4.456	1.328	1771524289.523	1771524289.523	1771524289.523	1771524289.523	1771524289.523	1771524289.523
849	200.000	0.042	200.001	4.481	1.166	1.328	1771524289.732	1771524289.732	1771524289.732	1771524289.732	1771524289.732	1771524289.732
850	200.000	-0.010	200.003	1.325	1.980	1.328	1771524289.981	1771524289.981	1771524289.981	1771524289.981	1771524289.981	1771524289.981
851	200.000	-0.022	200.001	5.191	4.414	1.328	1771524290.207	1771524290.207	1771524290.207	1771524290.207	1771524290.207	1771524290.207
852	200.000	0.043	199.999	2.117	0.893	1.328	1771524290.435	1771524290.435	1771524290.435	1771524290.435	1771524290.436	1771524290.436
853	200.000	0.011	199.998	4.119	1.459	1.328	1771524290.627	1771524290.627	1771524290.627	1771524290.627	1771524290.627	1771524290.627
854	200.000	0.028	200.002	3.981	4.408	1.328	1771524290.816	1771524290.816	1771524290.816	1771524290.816	1771524290.816	1771524290.816
855	200.000	0.043	200.002	3.422	4.484	1.328	1771524291.006	1771524291.006	1771524291.006	1771524291.006	1771524291.006	1771524291.006
856	200.000	-0.051	200.001	3.828	1.128	1.328	1771524291.219	1771524291.219	1771524291.219	1771524291.219	1771524291.219	1771524291.219
857	200.000	0.029	200.000	0.846	2.090	1.328	1771524291.487	1771524291.487	1771524291.487	1771524291.487	1771524291.487	1771524291.487
858	200.000	-0.064	200.000	4.811	4.431	1.328	1771524291.691	1771524291.691	1771524291.691	1771524291.691	1771524291.691	1771524291.691
859	200.000	0.025	199.996	1.780	0.772	1.328	1771524291.902	1771524291.902	1771524291.902	1771524291.902	1771524291.902	1771524291.902
860	200.000	-0.003	199.998	3.745	1.504	1.328	1771524292.149	1771524292.149	1771524292.149	1771524292.149	1771524292.149	1771524292.149
861	200.000	0.017	200.000	5.039	4.425	1.328	1771524292.414	1771524292.414	1771524292.414	1771524292.414	1771524292.414	1771524292.414
862	200.000	-0.019	199.998	1.053	0.544	1.328	1771524292.654	1771524292.654	1771524292.654	1771524292.654	1771524292.654	1771524292.654
863	200.000	-0.013	200.002	3.027	1.605	1.328	1771524292.903	1771524292.903	1771524292.903	1771524292.903	1771524292.903	1771524292.903
864	200.000	-0.003	199.996	5.035	4.422	1.328	1771524293.175	1771524293.175	1771524293.175	1771524293.175	1771524293.175	1771524293.175
865	200.000	-0.007	200.002	2.549	1.022	1.328	1771524293.395	1771524293.395	1771524293.395	1771524293.395	1771524293.395	1771524293.395
866	200.000	0.015	199.999	3.526	1.517	1.328	1771524293.622	1771524293.622	1771524293.622	1771524293.622	1771524293.622	1771524293.622
867	200.000	-0.016	200.001	5.114	4.359	1.328	1771524293.845	1771524293.845	1771524293.845	1771524293.845	1771524293.845	1771524293.845
868	200.000	0.042	200.005	0.901	5.394	1.328	1771524294.080	1771524294.080	1771524294.080	1771524294.080	1771524294.080	1771524294.080
869	200.000	-0.002	199.997	5.199	1.413	1.328	1771524294.301	1771524294.301	1771524294.301	1771524294.301	1771524294.301	1771524294.301
870	200.000	-0.018	199.997	3.588	4.358	1.328	1771524294.532	1771524294.532	1771524294.532	1771524294.532	1771524294.532	1771524294.532
871	200.000	0.026	199.998	1.833	4.707	1.328	1771524294.783	1771524294.783	1771524294.783	1771524294.783	1771524294.783	1771524294.783
872	200.000	-0.075	199.999	5.547	1.366	1.328	1771524295.035	1771524295.035	1771524295.035	1771524295.035	1771524295.035	1771524295.035
873	200.000	-0.032	199.999	3.410	4.378	1.328	1771524295.259	1771524295.259	1771524295.259	1771524295.259	1771524295.259	1771524295.259
874	200.000	-0.002	200.003	4.414	4.440	1.328	1771524295.450	1771524295.450	1771524295.450	1771524295.450	1771524295.450	1771524295.450
875	200.000	-0.004	200.001	2.020	0.860	1.328	1771524295.656	1771524295.656	1771524295.656	1771524295.656	1771524295.656	1771524295.656
876	200.000	-0.003	199.998	2.594	1.635	1.328	1771524295.872	1771524295.872	1771524295.872	1771524295.872	1771524295.872	1771524295.872
877	200.000	0.040	199.999	4.985	4.461	1.328	1771524296.104	1771524296.104	1771524296.104	1771524296.104	1771524296.104	1771524296.104
878	200.000	0.037	199.998	0.869	5.962	1.328	1771524296.328	1771524296.328	1771524296.328	1771524296.328	1771524296.328	1771524296.328
879	200.000	-0.018	199.999	5.779	1.327	1.328	1771524296.523	1771524296.523	1771524296.523	1771524296.523	1771524296.523	1771524296.523
880	200.000	-0.039	199.999	3.347	4.359	1.328	1771524296.751	1771524296.751	1771524296.751	1771524296.751	1771524296.751	1771524296.751
881	200.000	0.021	199.997	3.803	4.462	1.328	1771524296.968	1771524296.968	1771524296.968	1771524296.968	1771524296.968	1771524296.968
882	200.000	0.016	199.999	4.681	1.203	1.328	1771524297.220	1771524297.220	1771524297.220	1771524297.220	1771524297.220	1771524297.220
883	200.000	-0.022	200.001	1.780	4.149	1.328	1771524297.458	1771524297.458	1771524297.458	1771524297.458	1771524297.458	1771524297.458
884	200.000	0.032	199.997	3.706	4.479	1.328	1771524297.726	1771524297.726	1771524297.726	1771524297.726	1771524297.726	1771524297.726
885	200.000	0.049	200.000	5.393	1.254	1.328	1771524297.957	1771524297.957	1771524297.957	1771524297.957	1771524297.957	1771524297.957
886	200.000	-0.042	200.001	1.655	4.072	1.328	1771524298.198	1771524298.198	1771524298.198	1771524298.198	1771524298.198	1771524298.198
887	200.000	-0.001	199.997	4.617	4.376	1.328	1771524298.399	1771524298.399	1771524298.399	1771524298.399	1771524298.399	1771524298.399
888	200.000	0.007	200.000	3.784	1.074	1.328	1771524298.668	1771524298.668	1771524298.668	1771524298.668	1771524298.668	1771524298.668
889	200.000	0.016	199.995	1.816	1.809	1.328	1771524298.874	1771524298.874	1771524298.874	1771524298.874	1771524298.874	1771524298.874
890	200.000	-0.004	200.002	5.090	4.406	1.328	1771524299.076	1771524299.076	1771524299.076	1771524299.076	1771524299.076	1771524299.076
891	200.000	-0.055	200.001	1.219	4.972	1.328	1771524299.277	1771524299.277	1771524299.277	1771524299.277	1771524299.277	1771524299.277
892	200.000	0.023	200.002	5.940	1.272	1.328	1771524299.464	1771524299.464	1771524299.464	1771524299.464	1771524299.464	1771524299.464
893	200.000	-0.005	200.004	1.056	3.502	1.328	1771524299.659	1771524299.659	1771524299.659	1771524299.659	1771524299.659	1771524299.659
894	200.000	-0.001	200.003	4.545	4.427	1.328	1771524299.900	1771524299.900	1771524299.900	1771524299.900	1771524299.900	1771524299.900
895	200.000	0.038	200.003	4.256	1.146	1.328	1771524300.154	1771524300.154	1771524300.154	1771524300.155	1771524300.155	1771524300.155
896	200.000	-0.016	199.998	1.518	1.921	1.328	1771524300.408	1771524300.408	1771524300.408	1771524300.408	1771524300.408	1771524300.408
897	200.000	-0.063	199.999	5.194	4.424	1.328	1771524300.671	1771524300.671	1771524300.671	1771524300.671	1771524300.671	1771524300.671
898	200.000	-0.032	199.997	4.144	1.061	1.328	1771524300.881	1771524300.881	1771524300.881	1771524300.881	1771524300.881	1771524300.881
899	200.000	-0.052	200.000	2.189	1.774	1.328	1771524301.094	1771524301.094	1771524301.094	1771524301.094	1771524301.094	1771524301.094
900	200.000	-0.060	200.002	5.258	4.395	1.328	1771524301.321	1771524301.321	1771524301.321	1771524301.321	1771524301.321	1771524301.321
901	200.000	0.009	200.005	2.301	0.875	1.328	1771524301.575	1771524301.575	1771524301.575	1771524301.575	1771524301.575	1771524301.575
902	200.000	-0.016	199.999	3.489	1.558	1.328	1771524301.772	1771524301.772	1771524301.772	1771524301.772	1771524301.772	1771524301.772
903	200.000	0.042	200.003	4.819	4.303	1.328	1771524302.030	1771524302.030	1771524302.030	1771524302.030	1771524302.030	1771524302.030
904	200.000	0.025	200.001	0.864	6.042	1.328	1771524302.302	1771524302.302	1771524302.302	1771524302.302	1771524302.302	1771524302.302
905	200.000	-0.017	200.002	4.144	1.500	1.328	1771524302.497	1771524302.497	1771524302.497	1771524302.497	1771524302.497	1771524302.497
906	200.000	-0.001	199.999	4.349	4.321	1.328	1771524302.689	1771524302.689	1771524302.689	1771524302.689	1771524302.689	1771524302.689
907	200.000	0.017	199.998	3.688	4.500	1.328	1771524302.884	1771524302.884	1771524302.884	1771524302.884	1771524302.884	1771524302.884
908	200.000	-0.008	200.000	3.975	1.146	1.328	1771524303.088	1771524303.088	1771524303.088	1771524303.088	1771524303.088	1771524303.088
909	200.000	-0.003	199.997	1.457	2.119	1.328	1771524303.345	1771524303.345	1771524303.345	1771524303.345	1771524303.345	1771524303.345
910	200.000	-0.028	199.998	5.072	4.475	1.328	1771524303.581	1771524303.581	1771524303.581	1771524303.581	1771524303.581	1771524303.581
911	200.000	-0.033	199.998	1.847	0.815	1.328	1771524303.849	1771524303.849	1771524303.849	1771524303.849	1771524303.849	1771524303.849
912	200.000	0.039	200.001	1.646	1.958	1.328	1771524304.112	1771524304.112	1771524304.112	1771524304.112	1771524304.112	1771524304.112
913	200.000	0.026	199.998	4.905	4.411	1.328	1771524304.355	1771524304.355	1771524304.355	1771524304.355	1771524304.355	1771524304.355
914	200.000	-0.036	200.000	2.586	0.848	1.328	1771524304.570	1771524304.570	1771524304.570	1771524304.570	1771524304.570	1771524304.570
915	200.000	0.053	200.001	3.234	1.561	1.328	1771524304.790	1771524304.790	1771524304.790	1771524304.790	1771524304.790	1771524304.790
916	200.000	0.013	199.998	4.924	4.353	1.328	1771524305.042	1771524305.042	1771524305.042	1771524305.042	1771524305.042	1771524305.042
917	200.000	0.038	200.005	2.055	0.687	1.328	1771524305.272	1771524305.272	1771524305.272	1771524305.272	1771524305.272	1771524305.272
918	200.000	-0.019	200.003	3.903	1.498	1.328	1771524305.501	1771524305.501	1771524305.501	1771524305.501	1771524305.501	1771524305.501
919	200.000	-0.031	199.999	4.404	4.332	1.328	1771524305.701	1771524305.701	1771524305.701	1771524305.701	1771524305.701	1771524305.701
920	200.000	-0.038	199.997	1.582	4.838	1.328	1771524305.973	1771524305.973	1771524305.973	1771524305.973	1771524305.973	1771524305.973
921	200.000	0.020	199.999	5.322	1.324	1.328	1771524306.220	1771524306.220	1771524306.220	1771524306.220	1771524306.220	1771524306.220
922	200.000	-0.023	199.997	4.678	4.300	1.328	1771524306.474	1771524306.474	1771524306.474	1771524306.474	1771524306.474	1771524306.474
923	200.000	0.004	200.001	1.552	4.862	1.328	1771524306.704	1771524306.704	1771524306.704	1771524306.704	1771524306.704	1771524306.704
924	200.000	-0.012	200.001	6.109	1.220	1.328	1771524306.902	1771524306.902	1771524306.902	1771524306.902	1771524306.902	1771524306.902
925	200.000	-0.025	199.998	2.877	4.150	1.328	1771524307.154	1771524307.154	1771524307.154	1771524307.154	1771524307.154	1771524307.154
926	200.000	-0.017	199.999	3.254	4.563	1.328	1771524307.409	1771524307.409	1771524307.409	1771524307.409	1771524307.409	1771524307.409
927	200.000	0.061	200.001	5.579	1.261	1.328	1771524307.641	1771524307.641	1771524307.641	1771524307.641	1771524307.641	1771524307.641
928	200.000	-0.075	199.996	1.355	3.851	1.328	1771524307.856	1771524307.856	1771524307.856	1771524307.856	1771524307.856	1771524307.856
929	200.000	0.037	199.999	4.879	4.417	1.328	1771524308.070	1771524308.070	1771524308.070	1771524308.070	1771524308.070	1771524308.070
930	200.000	0.009	199.995	2.198	0.873	1.328	1771524308.271	1771524308.271	1771524308.271	1771524308.271	1771524308.271	1771524308.271
931	200.000	-0.045	200.002	5.613	1.381	1.328	1771524308.469	1771524308.469	1771524308.469	1771524308.469	1771524308.469	1771524308.469
932	200.000	0.019	200.003	3.185	4.197	1.328	1771524308.716	1771524308.716	1771524308.716	1771524308.716	1771524308.716	1771524308.716
933	200.000	-0.051	199.998	2.313	4.659	1.328	1771524308.975	1771524308.975	1771524308.975	1771524308.975	1771524308.975	1771524308.975
934	200.000	-0.027	199.999	5.896	1.349	1.328	1771524309.171	1771524309.171	1771524309.171	1771524309.171	1771524309.171	1771524309.171
935	200.000	0.037	200.003	2.846	4.075	1.328	1771524309.366	1771524309.366	1771524309.366	1771524309.366	1771524309.366	1771524309.366
936	200.000	-0.003	200.003	4.709	4.398	1.328	1771524309.592	1771524309.592	1771524309.592	1771524309.592	1771524309.592	1771524309.592
937	200.000	-0.013	199.997	3.927	1.103	1.328	1771524309.817	1771524309.817	1771524309.817	1771524309.817	1771524309.817	1771524309.817
938	200.000	0.049	199.999	1.676	1.965	1.328	1771524310.029	1771524310.029	1771524310.029	1771524310.029	1771524310.029	1771524310.029
939	200.000	0.027	199.997	5.203	4.338	1.328	1771524310.224	1771524310.224	1771524310.224	1771524310.224	1771524310.224	1771524310.224
940	200.000	-0.020	200.001	0.972	5.795	1.328	1771524310.494	1771524310.494	1771524310.494	1771524310.494	1771524310.494	1771524310.494
941	200.000	0.004	200.000	4.807	1.408	1.328	1771524310.725	1771524310.725	1771524310.725	1771524310.725	1771524310.725	1771524310.725
942	200.000	0.013	199.994	4.969	4.334	1.328	1771524310.997	1771524310.997	1771524310.997	1771524310.997	1771524310.997	1771524310.997
943	200.000	-0.000	199.998	0.948	6.137	1.328	1771524311.222	1771524311.222	1771524311.222	1771524311.222	1771524311.222	1771524311.222
944	200.000	0.030	200.000	5.873	1.332	1.328	1771524311.420	1771524311.420	1771524311.420	1771524311.420	1771524311.420	1771524311.420
945	200.000	0.024	200.001	3.953	4.237	1.328	1771524311.636	1771524311.636	1771524311.636	1771524311.636	1771524311.636	1771524311.636
946	200.000	0.003	199.998	3.555	4.557	1.328	1771524311.905	1771524311.905	1771524311.905	1771524311.905	1771524311.905	1771524311.905
947	200.000	0.026	200.002	5.030	1.212	1.328	1771524312.111	1771524312.111	1771524312.111	1771524312.111	1771524312.111	1771524312.111
948	200.000	-0.048	199.996	2.153	4.123	1.328	1771524312.352	1771524312.352	1771524312.352	1771524312.352	1771524312.352	1771524312.352
949	200.000	0.040	199.999	4.676	4.475	1.328	1771524312.555	1771524312.555	1771524312.555	1771524312.555	1771524312.555	1771524312.555
950	200.000	-0.010	200.002	3.671	1.056	1.328	1771524312.787	1771524312.787	1771524312.787	1771524312.787	1771524312.787	1771524312.787
951	200.000	0.021	199.999	2.691	1.642	1.328	1771524312.964	1771524312.964	1771524312.964	1771524312.964	1771524312.964	1771524312.964
952	200.000	0.012	200.003	4.800	4.324	1.328	1771524313.171	1771524313.171	1771524313.171	1771524313.171	1771524313.171	1771524313.171
953	200.000	0.018	199.999	1.712	4.902	1.328	1771524313.420	1771524313.420	1771524313.420	1771524313.420	1771524313.420	1771524313.420
954	200.000	-0.007	200.003	5.603	1.375	1.328	1771524313.654	1771524313.654	1771524313.654	1771524313.654	1771524313.654	1771524313.654
955	200.000	-0.003	200.005	3.545	4.201	1.328	1771524313.840	1771524313.840	1771524313.840	1771524313.840	1771524313.840	1771524313.840
956	200.000	0.042	199.999	4.232	4.414	1.328	1771524314.040	1771524314.040	1771524314.040	1771524314.040	1771524314.040	1771524314.040
957	200.000	-0.003	200.001	2.833	0.844	1.328	1771524314.239	1771524314.239	1771524314.239	1771524314.239	1771524314.239	1771524314.239
958	200.000	0.008	199.999	2.376	1.694	1.328	1771524314.514	1771524314.514	1771524314.514	1771524314.514	1771524314.514	1771524314.514
959	200.000	0.003	200.000	5.309	4.374	1.328	1771524314.767	1771524314.767	1771524314.767	1771524314.767	1771524314.767	1771524314.767
960	200.000	-0.010	199.998	2.316	0.854	1.328	1771524315.007	1771524315.007	1771524315.007	1771524315.007	1771524315.007	1771524315.007
961	200.000	-0.009	199.997	1.516	1.878	1.328	1771524315.256	1771524315.256	1771524315.256	1771524315.256	1771524315.256	1771524315.256
962	200.000	-0.058	199.998	4.915	4.386	1.328	1771524315.493	1771524315.493	1771524315.493	1771524315.493	1771524315.493	1771524315.493
963	200.000	0.052	199.997	2.088	0.815	1.328	1771524315.757	1771524315.757	1771524315.757	1771524315.757	1771524315.757	1771524315.757
964	200.000	-0.002	200.002	1.873	1.723	1.328	1771524315.992	1771524315.992	1771524315.992	1771524315.992	1771524315.992	1771524315.992
965	200.000	0.041	200.004	5.118	4.377	1.328	1771524316.248	1771524316.248	1771524316.248	1771524316.248	1771524316.248	1771524316.248
966	200.000	-0.018	200.001	2.598	0.951	1.328	1771524316.467	1771524316.467	1771524316.467	1771524316.467	1771524316.467	1771524316.467
967	200.000	0.015	200.000	4.494	1.480	1.328	1771524316.690	1771524316.690	1771524316.690	1771524316.690	1771524316.690	1771524316.690
968	200.000	-0.007	200.003	5.173	4.363	1.328	1771524316.953	1771524316.953	1771524316.953	1771524316.953	1771524316.953	1771524316.953
969	200.000	-0.036	200.003	1.498	0.541	1.328	1771524317.198	1771524317.198	1771524317.198	1771524317.198	1771524317.198	1771524317.198
970	200.000	0.012	199.999	4.020	1.527	1.328	1771524317.444	1771524317.444	1771524317.444	1771524317.444	1771524317.444	1771524317.444
971	200.000	0.039	200.001	5.276	4.327	1.328	1771524317.664	1771524317.664	1771524317.664	1771524317.664	1771524317.664	1771524317.664
972	200.000	-0.018	200.002	1.580	5.062	1.328	1771524317.869	1771524317.869	1771524317.869	1771524317.869	1771524317.869	1771524317.869
973	200.000	-0.015	199.998	5.646	1.384	1.328	1771524318.111	1771524318.111	1771524318.111	1771524318.111	1771524318.111	1771524318.111
974	200.000	0.010	200.004	4.145	4.284	1.328	1771524318.374	1771524318.374	1771524318.374	1771524318.374	1771524318.374	1771524318.374
975	200.000	-0.031	200.003	5.052	4.413	1.328	1771524318.603	1771524318.603	1771524318.603	1771524318.603	1771524318.603	1771524318.603
976	200.000	0.017	199.996	1.233	0.539	1.328	1771524318.789	1771524318.789	1771524318.789	1771524318.789	1771524318.789	1771524318.789
977	200.000	-0.035	200.003	5.098	1.427	1.328	1771524318.972	1771524318.972	1771524318.972	1771524318.972	1771524318.972	1771524318.972
978	200.000	0.038	199.999	4.453	4.331	1.328	1771524319.155	1771524319.155	1771524319.155	1771524319.155	1771524319.155	1771524319.155
979	200.000	-0.003	200.002	4.032	4.469	1.328	1771524319.377	1771524319.377	1771524319.377	1771524319.377	1771524319.377	1771524319.377
980	200.000	-0.016	199.999	5.267	1.275	1.328	1771524319.647	1771524319.647	1771524319.647	1771524319.647	1771524319.647	1771524319.647
981	200.000	0.017	199.998	4.328	4.258	1.328	1771524319.854	1771524319.854	1771524319.854	1771524319.854	1771524319.854	1771524319.854
982	200.000	-0.026	199.997	4.153	4.508	1.328	1771524320.034	1771524320.034	1771524320.034	1771524320.034	1771524320.034	1771524320.034
983	200.000	-0.010	200.000	4.483	1.229	1.328	1771524320.330	1771524320.330	1771524320.330	1771524320.330	1771524320.330	1771524320.330
984	200.000	-0.012	199.998	2.014	4.078	1.328	1771524320.546	1771524320.546	1771524320.546	1771524320.546	1771524320.546	1771524320.546
985	200.000	-0.026	200.000	4.829	4.468	1.328	1771524320.728	1771524320.728	1771524320.728	1771524320.728	1771524320.728	1771524320.728
986	200.000	-0.011	199.999	1.550	0.561	1.328	1771524320.952	1771524320.952	1771524320.952	1771524320.952	1771524320.952	1771524320.952
987	200.000	-0.011	200.001	4.129	1.596	1.328	1771524321.195	1771524321.195	1771524321.195	1771524321.195	1771524321.195	1771524321.195
988	200.000	-0.014	200.000	5.261	4.423	1.328	1771524321.434	1771524321.434	1771524321.434	1771524321.434	1771524321.434	1771524321.434
989	200.000	-0.000	200.001	0.993	0.048	1.328	1771524321.693	1771524321.693	1771524321.693	1771524321.693	1771524321.693	1771524321.693
990	200.000	-0.013	200.000	4.341	1.528	1.328	1771524321.936	1771524321.936	1771524321.936	1771524321.936	1771524321.936	1771524321.936
991	200.000	-0.043	199.998	5.123	4.360	1.328	1771524322.171	1771524322.171	1771524322.171	1771524322.171	1771524322.171	1771524322.171
992	200.000	-0.018	199.998	2.134	4.776	1.328	1771524322.358	1771524322.358	1771524322.358	1771524322.358	1771524322.358	1771524322.358
993	200.000	0.021	200.005	2.526	0.783	1.328	1771524322.549	1771524322.549	1771524322.549	1771524322.549	1771524322.549	1771524322.549
994	200.000	0.052	199.997	2.575	0.829	1.328	1771524322.791	1771524322.791	1771524322.791	1771524322.791	1771524322.791	1771524322.791
995	200.000	-0.011	200.001	2.862	0.843	1.328	1771524322.988	1771524322.988	1771524322.988	1771524322.988	1771524322.988	1771524322.988
996	200.000	-0.114	199.999	2.694	0.872	1.328	1771524323.281	1771524323.281	1771524323.281	1771524323.281	1771524323.281	1771524323.281
997	200.000	-0.015	200.001	2.800	0.824	1.328	1771524323.502	1771524323.502	1771524323.502	1771524323.502	1771524323.502	1771524323.502
998	200.000	0.004	200.001	2.708	0.817	1.328	1771524323.671	1771524323.671	1771524323.671	1771524323.671	1771524323.671	1771524323.671
999	200.000	0.011	199.999	2.853	0.853	1.328	1771524323.871	1771524323.871	1771524323.871	1771524323.871	1771524323.871	1771524323.871
