Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
351	500.000	-0.038	500.001	2.020	5.133	1771616182.916
352	500.000	0.032	500.002	2.003	5.113	1771616183.167
353	500.000	0.036	500.001	1.979	5.154	1771616183.424
354	500.000	0.037	500.001	1.956	5.128	1771616183.659
355	500.000	-0.030	500.000	1.936	5.176	1771616183.929
356	500.000	-0.000	500.001	1.928	5.085	1771616184.159
357	500.000	-0.026	500.002	1.926	5.153	1771616184.329
358	500.000	0.001	500.000	1.886	5.102	1771616184.548
359	500.000	0.045	500.002	1.953	5.125	1771616184.744
360	500.000	0.041	500.005	1.929	5.099	1771616185.011
361	500.000	0.019	500.001	1.993	5.100	1771616185.251
362	500.000	0.044	500.000	1.898	5.097	1771616185.506
363	500.000	-0.010	500.000	2.029	5.092	1771616185.743
364	500.000	0.002	499.998	1.968	5.124	1771616186.023
365	500.000	-0.046	500.001	1.918	5.123	1771616186.261
366	500.000	-0.016	499.999	1.865	5.102	1771616186.499
367	500.000	0.003	499.995	1.975	5.109	1771616186.754
368	500.000	-0.020	500.000	1.958	5.153	1771616186.987
369	500.000	-0.008	500.001	2.006	5.134	1771616187.247
370	500.000	0.012	500.001	1.995	5.104	1771616187.506
371	500.000	-0.067	499.997	1.939	5.157	1771616187.740
372	500.000	0.040	500.003	1.999	5.112	1771616187.995
373	500.000	0.010	500.000	1.978	5.114	1771616188.243
374	500.000	0.019	500.001	2.084	5.153	1771616188.470
375	500.000	-0.034	500.001	2.008	5.142	1771616188.672
376	500.000	0.025	499.997	2.027	5.113	1771616188.889
377	500.000	0.007	500.001	1.960	5.084	1771616189.126
378	500.000	-0.037	499.999	1.931	5.116	1771616189.377
379	500.000	0.035	500.000	1.923	5.133	1771616189.614
380	500.000	-0.023	499.996	1.922	5.159	1771616189.877
381	500.000	-0.029	500.000	1.938	5.122	1771616190.115
382	500.000	0.045	500.003	1.969	5.091	1771616190.376
383	500.000	-0.008	500.001	1.894	5.124	1771616190.635
384	500.000	-0.036	500.000	2.030	5.079	1771616190.864
385	500.000	-0.011	500.000	2.041	5.102	1771616191.122
386	500.000	-0.018	500.000	1.930	5.140	1771616191.347
387	500.000	-0.042	499.999	1.915	5.056	1771616191.572
388	500.000	-0.022	499.997	1.953	5.114	1771616191.818
389	500.000	0.010	499.999	2.002	5.080	1771616192.051
390	500.000	-0.033	500.000	1.969	5.119	1771616192.239
391	500.000	0.042	500.000	1.997	5.082	1771616192.534
392	500.000	0.063	500.002	1.999	5.024	1771616192.736
393	500.000	0.007	499.999	1.953	5.115	1771616192.948
394	500.000	-0.049	500.002	1.952	5.092	1771616193.198
395	500.000	-0.011	500.002	1.925	5.134	1771616193.444
396	500.000	0.003	500.003	1.965	5.126	1771616193.706
397	500.000	-0.000	500.000	1.893	5.082	1771616193.949
398	500.000	0.016	499.996	1.938	5.095	1771616194.205
399	500.000	-0.011	499.999	1.955	5.145	1771616194.430
400	500.000	0.022	499.999	1.940	5.105	1771616194.659
401	500.000	0.024	499.999	1.906	5.080	1771616194.913
402	500.000	0.044	500.000	1.930	5.115	1771616195.143
403	500.000	-0.004	500.000	1.909	5.134	1771616195.363
404	500.000	-0.051	500.001	1.949	5.099	1771616195.583
405	500.000	0.011	499.997	1.917	5.142	1771616195.855
406	500.000	0.030	499.998	1.979	5.093	1771616196.053
407	500.000	0.038	500.001	1.918	5.102	1771616196.248
408	500.000	-0.056	499.997	1.993	5.132	1771616196.426
409	500.000	0.028	500.000	2.091	5.049	1771616196.641
410	500.000	0.005	499.997	1.948	5.105	1771616196.886
411	500.000	-0.066	500.001	2.032	5.107	1771616197.123
412	500.000	-0.030	500.000	1.992	5.144	1771616197.408
413	500.000	-0.003	500.001	1.916	5.076	1771616197.637
414	500.000	-0.004	500.001	1.901	5.155	1771616197.882
415	500.000	0.011	500.000	1.937	5.120	1771616198.131
416	500.000	0.026	500.001	1.919	5.096	1771616198.379
417	500.000	-0.015	499.999	1.934	5.120	1771616198.637
418	500.000	-0.016	499.999	1.916	5.099	1771616198.865
419	500.000	0.028	499.997	1.953	5.141	1771616199.144
420	500.000	0.025	499.998	1.952	5.150	1771616199.388
421	500.000	-0.001	499.998	1.936	5.053	1771616199.627
422	500.000	-0.007	499.998	1.963	5.134	1771616199.820
423	500.000	0.013	499.999	2.031	5.101	1771616200.071
424	500.000	-0.033	499.999	1.921	5.155	1771616200.318
425	500.000	-0.029	500.001	1.933	5.085	1771616200.553
426	500.000	-0.001	499.997	1.956	5.046	1771616200.757
427	500.000	0.005	500.000	2.032	5.075	1771616200.974
428	500.000	-0.031	500.006	1.925	5.156	1771616201.231
429	500.000	0.012	500.001	1.944	5.121	1771616201.470
430	500.000	0.028	500.001	1.963	5.064	1771616201.721
431	500.000	-0.026	499.999	1.971	5.119	1771616201.986
432	500.000	0.001	499.999	1.963	5.143	1771616202.226
433	500.000	0.021	500.003	1.970	5.120	1771616202.462
434	500.000	-0.031	500.001	1.956	5.120	1771616202.656
435	500.000	0.008	500.001	1.970	5.119	1771616202.885
436	500.000	0.036	500.002	2.076	5.071	1771616203.160
437	500.000	0.012	499.998	1.984	5.091	1771616203.404
438	500.000	0.003	499.999	1.928	5.114	1771616203.661
439	500.000	0.039	500.001	1.899	5.129	1771616203.902
440	500.000	-0.005	500.000	1.968	5.078	1771616204.148
441	500.000	-0.016	500.000	1.947	5.104	1771616204.406
442	500.000	-0.035	500.000	1.920	5.095	1771616204.652
443	500.000	-0.002	500.002	2.005	5.136	1771616204.915
444	500.000	0.061	500.000	2.017	5.177	1771616205.146
