Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)
1009	400.000	-0.001	400.001	1.314	0.494	2.655	1771525703.699	1771525703.699	1771525703.699	1771525703.699	1771525703.699	1771525703.699
1010	400.000	-0.024	400.001	1.135	3.968	2.655	1771525703.935	1771525703.935	1771525703.935	1771525703.935	1771525703.935	1771525703.935
1011	400.000	0.023	400.000	1.683	0.607	2.655	1771525704.144	1771525704.144	1771525704.144	1771525704.144	1771525704.144	1771525704.144
1012	400.000	-0.030	399.998	1.761	4.181	2.655	1771525704.336	1771525704.336	1771525704.336	1771525704.336	1771525704.336	1771525704.336
1013	400.000	0.100	400.001	1.286	0.689	2.655	1771525704.554	1771525704.554	1771525704.554	1771525704.554	1771525704.554	1771525704.554
1014	400.000	-0.067	400.000	1.023	4.730	2.655	1771525704.762	1771525704.762	1771525704.762	1771525704.762	1771525704.762	1771525704.762
1015	400.000	0.006	400.003	0.520	1.005	2.655	1771525704.950	1771525704.950	1771525704.950	1771525704.950	1771525704.950	1771525704.950
1016	400.000	-0.016	399.998	0.924	4.829	2.655	1771525705.170	1771525705.170	1771525705.170	1771525705.170	1771525705.170	1771525705.170
1017	400.000	0.055	400.000	0.761	4.029	2.655	1771525705.380	1771525705.380	1771525705.380	1771525705.380	1771525705.380	1771525705.380
1018	400.000	0.026	399.997	1.320	0.667	2.655	1771525705.595	1771525705.595	1771525705.595	1771525705.595	1771525705.595	1771525705.595
1019	400.000	0.002	399.999	1.415	4.341	2.655	1771525705.855	1771525705.855	1771525705.855	1771525705.855	1771525705.855	1771525705.855
1020	400.000	-0.006	400.000	0.949	0.857	2.655	1771525706.095	1771525706.095	1771525706.095	1771525706.095	1771525706.095	1771525706.095
1021	400.000	0.054	399.999	0.941	0.241	2.655	1771525706.321	1771525706.321	1771525706.321	1771525706.321	1771525706.321	1771525706.321
1022	400.000	-0.027	400.001	1.408	4.143	2.655	1771525706.569	1771525706.569	1771525706.569	1771525706.569	1771525706.569	1771525706.569
1023	400.000	-0.027	400.004	1.591	0.680	2.655	1771525706.776	1771525706.776	1771525706.776	1771525706.776	1771525706.776	1771525706.776
1024	400.000	-0.005	400.000	1.610	4.440	2.655	1771525706.985	1771525706.985	1771525706.985	1771525706.985	1771525706.985	1771525706.985
1025	400.000	-0.054	399.998	0.333	1.162	2.655	1771525707.207	1771525707.207	1771525707.207	1771525707.207	1771525707.207	1771525707.207
1026	400.000	-0.034	399.999	1.091	0.389	2.655	1771525707.491	1771525707.491	1771525707.491	1771525707.491	1771525707.491	1771525707.491
1027	400.000	-0.009	399.998	1.592	4.266	2.655	1771525707.691	1771525707.691	1771525707.691	1771525707.691	1771525707.691	1771525707.691
1028	400.000	0.005	399.999	1.193	0.749	2.655	1771525707.894	1771525707.894	1771525707.894	1771525707.894	1771525707.894	1771525707.894
1029	400.000	0.022	399.997	1.140	4.638	2.655	1771525708.158	1771525708.158	1771525708.158	1771525708.158	1771525708.158	1771525708.158
1030	400.000	-0.064	399.998	1.024	3.932	2.655	1771525708.382	1771525708.382	1771525708.382	1771525708.382	1771525708.382	1771525708.382
1031	400.000	-0.024	400.001	1.484	0.582	2.655	1771525708.579	1771525708.579	1771525708.579	1771525708.579	1771525708.579	1771525708.579
1032	400.000	-0.032	399.999	1.440	4.253	2.655	1771525708.838	1771525708.838	1771525708.838	1771525708.838	1771525708.838	1771525708.838
1033	400.000	0.025	399.999	0.158	3.743	2.655	1771525709.105	1771525709.105	1771525709.105	1771525709.105	1771525709.105	1771525709.105
1034	400.000	0.001	400.001	0.701	6.045	2.655	1771525709.343	1771525709.343	1771525709.343	1771525709.343	1771525709.343	1771525709.343
1035	400.000	-0.003	400.002	1.095	4.410	2.655	1771525709.601	1771525709.601	1771525709.601	1771525709.601	1771525709.601	1771525709.601
1036	400.000	-0.024	400.001	0.286	1.275	2.655	1771525709.815	1771525709.815	1771525709.815	1771525709.815	1771525709.815	1771525709.815
1037	400.000	-0.010	400.001	0.981	0.379	2.655	1771525710.094	1771525710.094	1771525710.094	1771525710.094	1771525710.094	1771525710.094
1038	400.000	-0.032	400.000	1.530	4.287	2.655	1771525710.338	1771525710.338	1771525710.338	1771525710.338	1771525710.338	1771525710.338
1039	400.000	-0.019	399.997	0.171	1.483	2.655	1771525710.589	1771525710.589	1771525710.589	1771525710.589	1771525710.589	1771525710.589
1040	400.000	-0.022	399.998	1.234	0.448	2.655	1771525710.829	1771525710.829	1771525710.829	1771525710.829	1771525710.829	1771525710.829
1041	400.000	-0.023	399.998	1.637	4.162	2.655	1771525711.034	1771525711.034	1771525711.034	1771525711.034	1771525711.034	1771525711.034
1042	400.000	-0.041	400.003	1.432	0.728	2.655	1771525711.275	1771525711.275	1771525711.275	1771525711.275	1771525711.275	1771525711.275
1043	400.000	-0.066	400.003	0.753	5.137	2.655	1771525711.526	1771525711.526	1771525711.526	1771525711.526	1771525711.526	1771525711.526
1044	400.000	0.017	399.999	1.020	3.969	2.655	1771525711.756	1771525711.756	1771525711.756	1771525711.756	1771525711.756	1771525711.756
1045	400.000	0.031	400.000	1.610	0.602	2.655	1771525711.950	1771525711.950	1771525711.950	1771525711.950	1771525711.950	1771525711.950
1046	400.000	-0.038	399.999	1.557	4.074	2.655	1771525712.156	1771525712.156	1771525712.156	1771525712.156	1771525712.156	1771525712.156
1047	400.000	0.085	399.999	0.816	0.858	2.655	1771525712.411	1771525712.411	1771525712.411	1771525712.411	1771525712.411	1771525712.411
1048	400.000	-0.023	399.998	0.706	5.875	2.655	1771525712.664	1771525712.664	1771525712.664	1771525712.664	1771525712.664	1771525712.664
1049	400.000	0.098	400.000	0.862	3.978	2.655	1771525712.873	1771525712.873	1771525712.873	1771525712.873	1771525712.873	1771525712.873
1050	400.000	0.038	400.001	0.993	5.126	2.655	1771525713.105	1771525713.105	1771525713.105	1771525713.105	1771525713.105	1771525713.105
1051	400.000	-0.038	400.001	0.972	5.066	2.655	1771525713.370	1771525713.370	1771525713.370	1771525713.370	1771525713.370	1771525713.370
1052	400.000	0.005	400.000	1.024	4.982	2.655	1771525713.646	1771525713.646	1771525713.646	1771525713.646	1771525713.646	1771525713.646
1053	400.000	-0.056	400.000	0.968	5.083	2.655	1771525713.886	1771525713.886	1771525713.886	1771525713.886	1771525713.886	1771525713.886
1054	400.000	-0.013	399.999	0.925	4.981	2.655	1771525714.075	1771525714.075	1771525714.075	1771525714.075	1771525714.075	1771525714.075
1055	400.000	-0.005	400.000	0.869	5.206	2.655	1771525714.269	1771525714.269	1771525714.269	1771525714.269	1771525714.269	1771525714.269
1056	400.000	0.059	399.997	1.024	5.039	2.655	1771525714.511	1771525714.511	1771525714.511	1771525714.511	1771525714.512	1771525714.512
1057	400.000	0.030	399.997	1.023	4.983	2.655	1771525714.755	1771525714.755	1771525714.755	1771525714.755	1771525714.755	1771525714.755
1058	400.000	-0.001	399.998	0.880	5.020	2.655	1771525714.960	1771525714.960	1771525714.960	1771525714.960	1771525714.960	1771525714.960
1059	400.000	-0.013	400.001	1.072	5.120	2.655	1771525715.214	1771525715.214	1771525715.214	1771525715.214	1771525715.214	1771525715.214
1060	400.000	0.015	400.004	0.929	5.042	2.655	1771525715.470	1771525715.470	1771525715.470	1771525715.470	1771525715.470	1771525715.470
1061	400.000	0.088	400.000	1.065	4.947	2.655	1771525715.682	1771525715.682	1771525715.682	1771525715.682	1771525715.682	1771525715.682
1062	400.000	-0.041	399.999	1.070	5.134	2.655	1771525715.875	1771525715.875	1771525715.875	1771525715.875	1771525715.875	1771525715.875
1063	400.000	-0.031	399.998	0.973	5.068	2.655	1771525716.088	1771525716.088	1771525716.088	1771525716.088	1771525716.088	1771525716.088
1064	400.000	0.035	400.001	0.973	4.957	2.655	1771525716.342	1771525716.342	1771525716.342	1771525716.342	1771525716.342	1771525716.342
1065	400.000	0.039	399.999	0.959	5.103	2.655	1771525716.582	1771525716.582	1771525716.582	1771525716.582	1771525716.582	1771525716.582
1066	400.000	0.008	400.002	0.979	4.991	2.655	1771525716.828	1771525716.828	1771525716.828	1771525716.828	1771525716.828	1771525716.828
1067	400.000	0.010	399.996	1.033	4.991	2.655	1771525717.075	1771525717.075	1771525717.075	1771525717.075	1771525717.075	1771525717.075
1068	400.000	-0.032	400.005	1.060	4.947	2.655	1771525717.304	1771525717.304	1771525717.304	1771525717.304	1771525717.304	1771525717.304
1069	400.000	0.018	400.001	1.037	5.044	2.655	1771525717.491	1771525717.491	1771525717.491	1771525717.491	1771525717.491	1771525717.491
1070	400.000	-0.031	399.995	0.941	5.115	2.655	1771525717.681	1771525717.681	1771525717.681	1771525717.681	1771525717.681	1771525717.681
1071	400.000	-0.059	399.997	0.975	4.954	2.655	1771525717.965	1771525717.965	1771525717.965	1771525717.965	1771525717.965	1771525717.965
1072	400.000	0.015	399.999	0.942	5.083	2.655	1771525718.199	1771525718.199	1771525718.199	1771525718.199	1771525718.199	1771525718.199
1073	400.000	-0.042	399.999	1.001	5.091	2.655	1771525718.468	1771525718.468	1771525718.468	1771525718.468	1771525718.468	1771525718.468
1074	400.000	-0.023	399.997	1.012	5.039	2.655	1771525718.682	1771525718.682	1771525718.682	1771525718.682	1771525718.682	1771525718.682
1075	400.000	0.000	399.997	1.028	5.001	2.655	1771525718.868	1771525718.868	1771525718.868	1771525718.868	1771525718.868	1771525718.868
1076	400.000	-0.001	400.001	0.996	5.134	2.655	1771525719.094	1771525719.094	1771525719.094	1771525719.094	1771525719.094	1771525719.094
1077	400.000	0.025	399.999	0.934	5.036	2.655	1771525719.304	1771525719.304	1771525719.304	1771525719.304	1771525719.304	1771525719.304
1078	400.000	0.017	400.001	1.001	5.046	2.655	1771525719.509	1771525719.509	1771525719.509	1771525719.509	1771525719.509	1771525719.509
1079	400.000	0.039	400.001	0.953	5.007	2.655	1771525719.716	1771525719.716	1771525719.716	1771525719.716	1771525719.716	1771525719.716
1080	400.000	0.031	399.999	0.983	5.156	2.655	1771525719.948	1771525719.948	1771525719.948	1771525719.948	1771525719.948	1771525719.948
1081	400.000	0.017	400.001	1.028	5.174	2.655	1771525720.215	1771525720.215	1771525720.215	1771525720.215	1771525720.215	1771525720.215
1082	400.000	0.009	400.001	0.970	5.083	2.655	1771525720.437	1771525720.437	1771525720.437	1771525720.437	1771525720.437	1771525720.437
1083	400.000	0.035	399.999	1.017	5.190	2.655	1771525720.631	1771525720.631	1771525720.631	1771525720.631	1771525720.631	1771525720.631
1084	400.000	0.040	400.001	0.953	5.069	2.655	1771525720.846	1771525720.846	1771525720.846	1771525720.846	1771525720.846	1771525720.846
1085	400.000	0.038	400.001	0.945	4.992	2.655	1771525721.092	1771525721.092	1771525721.092	1771525721.092	1771525721.092	1771525721.092
1086	400.000	0.007	400.001	0.942	5.030	2.655	1771525721.272	1771525721.272	1771525721.272	1771525721.272	1771525721.272	1771525721.272
1087	400.000	0.030	399.999	0.977	5.034	2.655	1771525721.453	1771525721.453	1771525721.453	1771525721.453	1771525721.453	1771525721.453
1088	400.000	-0.012	400.000	0.988	4.883	2.655	1771525721.657	1771525721.657	1771525721.657	1771525721.657	1771525721.657	1771525721.657
1089	400.000	0.069	400.001	1.030	5.071	2.655	1771525721.901	1771525721.901	1771525721.901	1771525721.901	1771525721.901	1771525721.901
1090	400.000	0.058	399.999	0.984	5.066	2.655	1771525722.157	1771525722.157	1771525722.157	1771525722.157	1771525722.157	1771525722.157
1091	400.000	0.043	399.998	1.038	5.094	2.655	1771525722.376	1771525722.376	1771525722.376	1771525722.376	1771525722.376	1771525722.376
1092	400.000	-0.018	399.998	1.010	4.969	2.655	1771525722.579	1771525722.579	1771525722.579	1771525722.579	1771525722.579	1771525722.579
1093	400.000	0.023	400.003	0.999	5.136	2.655	1771525722.844	1771525722.844	1771525722.844	1771525722.844	1771525722.844	1771525722.844
1094	400.000	-0.013	400.000	0.995	5.107	2.655	1771525723.106	1771525723.106	1771525723.106	1771525723.106	1771525723.106	1771525723.106
1095	400.000	0.011	400.000	0.961	5.051	2.655	1771525723.340	1771525723.340	1771525723.340	1771525723.340	1771525723.340	1771525723.340
1096	400.000	-0.024	400.000	0.903	5.011	2.655	1771525723.542	1771525723.542	1771525723.542	1771525723.542	1771525723.542	1771525723.542
1097	400.000	-0.037	400.002	1.041	5.080	2.655	1771525723.779	1771525723.779	1771525723.779	1771525723.779	1771525723.779	1771525723.779
1098	400.000	-0.001	400.002	0.913	5.139	2.655	1771525723.955	1771525723.955	1771525723.955	1771525723.955	1771525723.955	1771525723.955
1099	400.000	-0.008	400.002	1.012	5.137	2.655	1771525724.176	1771525724.176	1771525724.176	1771525724.176	1771525724.176	1771525724.176
1100	400.000	0.021	400.004	0.951	5.074	2.655	1771525724.424	1771525724.424	1771525724.424	1771525724.424	1771525724.424	1771525724.424
1101	400.000	-0.046	400.001	1.017	5.036	2.655	1771525724.652	1771525724.652	1771525724.652	1771525724.652	1771525724.652	1771525724.652
1102	400.000	0.028	399.999	1.055	4.995	2.655	1771525724.917	1771525724.917	1771525724.917	1771525724.917	1771525724.917	1771525724.917
1103	400.000	0.004	399.996	0.960	4.989	2.655	1771525725.165	1771525725.165	1771525725.165	1771525725.165	1771525725.165	1771525725.165
1104	400.000	0.010	400.002	1.061	5.027	2.655	1771525725.368	1771525725.368	1771525725.368	1771525725.368	1771525725.368	1771525725.368
1105	400.000	-0.043	400.002	1.040	5.100	2.655	1771525725.562	1771525725.562	1771525725.562	1771525725.562	1771525725.562	1771525725.562
1106	400.000	0.031	400.002	1.070	5.091	2.655	1771525725.798	1771525725.798	1771525725.798	1771525725.798	1771525725.798	1771525725.798
1107	400.000	0.033	400.001	1.021	5.023	2.655	1771525726.028	1771525726.028	1771525726.028	1771525726.028	1771525726.028	1771525726.028
1108	400.000	0.007	400.003	1.053	5.089	2.655	1771525726.248	1771525726.248	1771525726.248	1771525726.248	1771525726.248	1771525726.248
1109	400.000	-0.023	399.996	0.866	5.099	2.655	1771525726.466	1771525726.466	1771525726.466	1771525726.466	1771525726.466	1771525726.466
1110	400.000	0.009	400.003	1.061	5.086	2.655	1771525726.728	1771525726.728	1771525726.728	1771525726.728	1771525726.728	1771525726.728
1111	400.000	-0.009	399.998	1.066	4.975	2.655	1771525726.940	1771525726.940	1771525726.940	1771525726.940	1771525726.940	1771525726.940
1112	400.000	0.071	400.001	1.073	4.977	2.655	1771525727.128	1771525727.128	1771525727.128	1771525727.128	1771525727.128	1771525727.128
1113	400.000	0.065	399.997	0.980	5.015	2.655	1771525727.354	1771525727.354	1771525727.354	1771525727.354	1771525727.354	1771525727.354
1114	400.000	-0.023	400.002	1.018	5.005	2.655	1771525727.591	1771525727.591	1771525727.591	1771525727.591	1771525727.591	1771525727.591
1115	400.000	0.011	399.998	1.074	4.948	2.655	1771525727.826	1771525727.826	1771525727.826	1771525727.826	1771525727.826	1771525727.826
1116	400.000	-0.033	399.998	0.925	4.983	2.655	1771525728.097	1771525728.097	1771525728.097	1771525728.097	1771525728.097	1771525728.097
1117	400.000	-0.034	400.001	1.040	5.019	2.655	1771525728.325	1771525728.325	1771525728.325	1771525728.325	1771525728.325	1771525728.325
1118	400.000	0.025	399.999	0.896	4.868	2.655	1771525728.508	1771525728.508	1771525728.508	1771525728.508	1771525728.508	1771525728.508
1119	400.000	-0.000	400.000	1.025	5.100	2.655	1771525728.703	1771525728.703	1771525728.703	1771525728.703	1771525728.703	1771525728.703
1120	400.000	-0.061	400.002	1.040	4.927	2.655	1771525728.974	1771525728.974	1771525728.974	1771525728.974	1771525728.974	1771525728.974
1121	400.000	-0.005	399.999	0.942	5.114	2.655	1771525729.199	1771525729.199	1771525729.199	1771525729.199	1771525729.199	1771525729.199
1122	400.000	0.058	399.997	0.937	5.099	2.655	1771525729.389	1771525729.389	1771525729.389	1771525729.389	1771525729.389	1771525729.389
1123	400.000	-0.080	399.998	0.911	5.074	2.655	1771525729.564	1771525729.564	1771525729.564	1771525729.564	1771525729.564	1771525729.564
1124	400.000	0.009	399.999	0.930	4.981	2.655	1771525729.768	1771525729.768	1771525729.768	1771525729.768	1771525729.768	1771525729.768
1125	400.000	-0.029	400.000	0.963	5.104	2.655	1771525730.029	1771525730.029	1771525730.029	1771525730.029	1771525730.029	1771525730.029
1126	400.000	-0.030	400.002	0.997	5.114	2.655	1771525730.281	1771525730.281	1771525730.281	1771525730.281	1771525730.281	1771525730.281
1127	400.000	-0.009	399.998	0.990	5.101	2.655	1771525730.531	1771525730.531	1771525730.531	1771525730.531	1771525730.531	1771525730.531
1128	400.000	0.001	399.997	0.974	5.028	2.655	1771525730.759	1771525730.759	1771525730.759	1771525730.759	1771525730.759	1771525730.759
1129	400.000	-0.004	400.000	0.887	5.153	2.655	1771525730.958	1771525730.958	1771525730.958	1771525730.958	1771525730.958	1771525730.958
1130	400.000	-0.026	400.003	0.965	4.966	2.655	1771525731.226	1771525731.226	1771525731.226	1771525731.226	1771525731.226	1771525731.226
