Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)
796	100.000	-0.009	100.000	7.832	4.791	0.664	1771450652.450	1771450652.450	1771450652.450	1771450652.450	1771450652.450	1771450652.450
797	100.000	0.009	100.005	2.165	1.849	0.664	1771450652.682	1771450652.682	1771450652.682	1771450652.682	1771450652.682	1771450652.682
798	100.000	0.035	100.002	17.718	1.386	0.664	1771450652.948	1771450652.948	1771450652.948	1771450652.948	1771450652.948	1771450652.948
799	100.000	-0.009	100.000	19.278	1.157	0.664	1771450653.198	1771450653.198	1771450653.198	1771450653.198	1771450653.198	1771450653.198
800	100.000	-0.017	100.003	10.703	0.784	0.664	1771450653.454	1771450653.454	1771450653.454	1771450653.454	1771450653.454	1771450653.454
801	100.000	-0.013	100.001	6.443	5.640	0.664	1771450653.702	1771450653.702	1771450653.702	1771450653.702	1771450653.702	1771450653.702
802	100.000	0.029	99.997	7.850	4.718	0.664	1771450653.934	1771450653.934	1771450653.934	1771450653.934	1771450653.934	1771450653.934
803	100.000	0.020	99.997	1.861	2.567	0.664	1771450654.142	1771450654.142	1771450654.142	1771450654.142	1771450654.142	1771450654.142
804	100.000	0.040	100.005	16.549	1.537	0.664	1771450654.401	1771450654.401	1771450654.401	1771450654.401	1771450654.401	1771450654.401
805	100.000	0.031	99.998	20.180	1.260	0.664	1771450654.654	1771450654.654	1771450654.654	1771450654.654	1771450654.654	1771450654.654
806	100.000	-0.016	100.001	14.103	0.972	0.664	1771450654.889	1771450654.889	1771450654.889	1771450654.889	1771450654.889	1771450654.889
807	100.000	-0.017	100.000	6.512	0.053	0.664	1771450655.109	1771450655.109	1771450655.109	1771450655.109	1771450655.109	1771450655.109
808	100.000	-0.010	99.999	6.808	5.125	0.664	1771450655.342	1771450655.342	1771450655.342	1771450655.342	1771450655.342	1771450655.342
809	100.000	-0.008	100.000	3.519	4.353	0.664	1771450655.595	1771450655.595	1771450655.595	1771450655.595	1771450655.595	1771450655.595
810	100.000	-0.007	99.999	12.565	1.498	0.664	1771450655.797	1771450655.797	1771450655.797	1771450655.797	1771450655.797	1771450655.797
811	100.000	0.002	99.999	20.426	1.314	0.664	1771450656.061	1771450656.061	1771450656.061	1771450656.061	1771450656.061	1771450656.061
812	100.000	0.016	99.998	14.951	1.034	0.664	1771450656.305	1771450656.305	1771450656.305	1771450656.305	1771450656.305	1771450656.305
813	100.000	-0.025	100.004	7.975	0.367	0.664	1771450656.556	1771450656.556	1771450656.556	1771450656.556	1771450656.556	1771450656.556
814	100.000	0.033	99.999	7.260	5.195	0.664	1771450656.825	1771450656.825	1771450656.825	1771450656.825	1771450656.825	1771450656.825
815	100.000	0.003	100.000	3.854	4.545	0.664	1771450657.040	1771450657.040	1771450657.040	1771450657.040	1771450657.040	1771450657.040
816	100.000	-0.001	100.004	9.609	1.563	0.664	1771450657.312	1771450657.312	1771450657.312	1771450657.312	1771450657.312	1771450657.312
817	100.000	-0.032	100.005	20.226	1.301	0.664	1771450657.539	1771450657.539	1771450657.539	1771450657.539	1771450657.539	1771450657.539
818	100.000	-0.032	100.006	15.049	1.096	0.664	1771450657.803	1771450657.803	1771450657.803	1771450657.803	1771450657.803	1771450657.803
819	100.000	0.005	99.997	7.275	0.379	0.664	1771450658.057	1771450658.057	1771450658.057	1771450658.057	1771450658.057	1771450658.057
820	100.000	0.040	100.000	6.739	5.150	0.664	1771450658.300	1771450658.300	1771450658.300	1771450658.300	1771450658.300	1771450658.300
821	100.000	0.032	100.002	2.338	4.438	0.664	1771450658.541	1771450658.541	1771450658.541	1771450658.541	1771450658.541	1771450658.541
822	100.000	-0.016	100.003	13.561	1.555	0.664	1771450658.753	1771450658.753	1771450658.753	1771450658.753	1771450658.753	1771450658.753
823	100.000	0.021	100.001	20.297	1.320	0.664	1771450659.005	1771450659.005	1771450659.005	1771450659.005	1771450659.005	1771450659.005
824	100.000	0.031	100.002	14.690	1.050	0.664	1771450659.266	1771450659.266	1771450659.266	1771450659.266	1771450659.266	1771450659.266
825	100.000	0.053	99.997	7.095	0.235	0.664	1771450659.479	1771450659.479	1771450659.479	1771450659.479	1771450659.479	1771450659.479
826	100.000	0.015	100.000	7.052	5.185	0.664	1771450659.738	1771450659.738	1771450659.738	1771450659.738	1771450659.738	1771450659.738
827	100.000	0.038	100.005	4.884	4.546	0.664	1771450659.944	1771450659.944	1771450659.944	1771450659.944	1771450659.944	1771450659.945
828	100.000	0.023	100.004	9.608	1.662	0.664	1771450660.192	1771450660.192	1771450660.192	1771450660.192	1771450660.192	1771450660.192
829	100.000	-0.007	99.998	20.587	1.444	0.664	1771450660.431	1771450660.431	1771450660.431	1771450660.431	1771450660.431	1771450660.431
830	100.000	-0.034	100.003	16.645	1.140	0.664	1771450660.669	1771450660.669	1771450660.669	1771450660.669	1771450660.669	1771450660.669
831	100.000	-0.011	100.001	8.223	0.620	0.664	1771450660.934	1771450660.934	1771450660.934	1771450660.934	1771450660.934	1771450660.934
832	100.000	-0.030	100.001	6.723	5.311	0.664	1771450661.182	1771450661.182	1771450661.182	1771450661.182	1771450661.182	1771450661.182
833	100.000	0.020	100.001	4.271	4.775	0.664	1771450661.436	1771450661.436	1771450661.436	1771450661.436	1771450661.436	1771450661.436
834	100.000	-0.035	100.001	11.253	1.597	0.664	1771450661.702	1771450661.702	1771450661.702	1771450661.702	1771450661.702	1771450661.702
835	100.000	-0.035	99.995	20.869	1.386	0.664	1771450661.936	1771450661.936	1771450661.936	1771450661.936	1771450661.936	1771450661.936
836	100.000	0.078	100.001	15.878	1.088	0.664	1771450662.173	1771450662.173	1771450662.173	1771450662.173	1771450662.173	1771450662.173
837	100.000	-0.028	100.000	7.923	0.297	0.664	1771450662.415	1771450662.415	1771450662.415	1771450662.415	1771450662.415	1771450662.415
838	100.000	0.017	99.999	6.974	5.330	0.664	1771450662.628	1771450662.628	1771450662.628	1771450662.628	1771450662.628	1771450662.628
839	100.000	0.069	100.003	5.661	4.708	0.664	1771450662.875	1771450662.875	1771450662.875	1771450662.875	1771450662.875	1771450662.875
840	100.000	-0.012	100.002	9.209	1.698	0.664	1771450663.147	1771450663.147	1771450663.147	1771450663.147	1771450663.147	1771450663.147
841	100.000	0.020	100.002	20.630	1.408	0.664	1771450663.393	1771450663.393	1771450663.393	1771450663.393	1771450663.393	1771450663.393
842	100.000	0.018	99.998	16.294	1.065	0.664	1771450663.621	1771450663.621	1771450663.621	1771450663.621	1771450663.621	1771450663.621
843	100.000	0.003	100.004	8.815	0.549	0.664	1771450663.875	1771450663.875	1771450663.875	1771450663.875	1771450663.875	1771450663.875
844	100.000	0.043	100.003	7.481	5.204	0.664	1771450664.135	1771450664.135	1771450664.135	1771450664.135	1771450664.135	1771450664.135
845	100.000	-0.006	100.000	4.815	4.629	0.664	1771450664.363	1771450664.363	1771450664.363	1771450664.363	1771450664.363	1771450664.363
846	100.000	0.000	100.000	8.425	1.625	0.664	1771450664.545	1771450664.545	1771450664.545	1771450664.545	1771450664.545	1771450664.545
847	100.000	0.055	100.002	19.102	1.461	0.664	1771450664.725	1771450664.725	1771450664.725	1771450664.725	1771450664.725	1771450664.725
848	100.000	-0.007	99.999	21.525	1.318	0.664	1771450664.953	1771450664.953	1771450664.953	1771450664.953	1771450664.953	1771450664.953
849	100.000	-0.035	100.001	19.758	1.182	0.664	1771450665.215	1771450665.215	1771450665.215	1771450665.215	1771450665.215	1771450665.215
850	100.000	-0.030	100.001	9.769	0.748	0.664	1771450665.430	1771450665.430	1771450665.430	1771450665.430	1771450665.430	1771450665.430
851	100.000	0.050	99.998	6.225	5.298	0.664	1771450665.614	1771450665.614	1771450665.614	1771450665.614	1771450665.614	1771450665.614
852	100.000	0.038	100.000	7.148	4.753	0.664	1771450665.832	1771450665.832	1771450665.832	1771450665.832	1771450665.832	1771450665.832
853	100.000	0.004	99.999	6.392	1.745	0.664	1771450666.078	1771450666.078	1771450666.078	1771450666.078	1771450666.078	1771450666.078
854	100.000	0.017	99.997	19.560	1.485	0.664	1771450666.296	1771450666.296	1771450666.296	1771450666.296	1771450666.296	1771450666.296
855	100.000	-0.043	100.002	18.970	1.224	0.664	1771450666.524	1771450666.524	1771450666.524	1771450666.524	1771450666.524	1771450666.524
856	100.000	-0.033	100.001	10.518	0.796	0.664	1771450666.789	1771450666.789	1771450666.789	1771450666.789	1771450666.789	1771450666.789
857	100.000	0.032	100.001	6.087	5.863	0.664	1771450666.976	1771450666.976	1771450666.976	1771450666.976	1771450666.976	1771450666.976
858	100.000	-0.017	99.999	8.050	4.994	0.664	1771450667.185	1771450667.185	1771450667.185	1771450667.185	1771450667.185	1771450667.185
859	100.000	0.033	100.002	1.626	4.366	0.664	1771450667.450	1771450667.450	1771450667.450	1771450667.450	1771450667.450	1771450667.450
860	100.000	-0.004	99.995	16.528	1.577	0.664	1771450667.708	1771450667.708	1771450667.708	1771450667.708	1771450667.708	1771450667.708
861	100.000	0.001	99.998	20.253	1.401	0.664	1771450667.963	1771450667.963	1771450667.963	1771450667.963	1771450667.963	1771450667.963
862	100.000	0.020	100.001	11.529	0.891	0.664	1771450668.201	1771450668.201	1771450668.201	1771450668.201	1771450668.201	1771450668.201
863	100.000	0.021	99.997	5.597	5.966	0.664	1771450668.486	1771450668.486	1771450668.486	1771450668.486	1771450668.486	1771450668.486
864	100.000	-0.002	99.996	7.478	4.809	0.664	1771450668.715	1771450668.715	1771450668.715	1771450668.715	1771450668.715	1771450668.715
865	100.000	-0.043	99.999	5.497	4.570	0.664	1771450668.964	1771450668.964	1771450668.964	1771450668.964	1771450668.964	1771450668.964
866	100.000	0.059	100.006	5.455	4.503	0.664	1771450669.221	1771450669.221	1771450669.221	1771450669.221	1771450669.221	1771450669.221
867	100.000	0.079	100.000	5.485	4.581	0.664	1771450669.431	1771450669.431	1771450669.431	1771450669.431	1771450669.431	1771450669.431
868	100.000	-0.015	100.001	5.646	4.650	0.664	1771450669.630	1771450669.630	1771450669.630	1771450669.630	1771450669.630	1771450669.630
869	100.000	-0.014	100.000	5.336	4.576	0.664	1771450669.852	1771450669.852	1771450669.852	1771450669.852	1771450669.852	1771450669.852
870	100.000	0.069	100.002	5.631	4.604	0.664	1771450670.096	1771450670.096	1771450670.096	1771450670.096	1771450670.096	1771450670.096
871	100.000	-0.027	99.999	5.468	4.559	0.664	1771450670.314	1771450670.314	1771450670.314	1771450670.314	1771450670.314	1771450670.314
872	100.000	-0.008	99.999	5.208	4.608	0.664	1771450670.502	1771450670.502	1771450670.502	1771450670.502	1771450670.502	1771450670.502
873	100.000	-0.008	100.002	5.677	4.569	0.664	1771450670.725	1771450670.725	1771450670.725	1771450670.725	1771450670.725	1771450670.725
874	100.000	-0.011	99.999	5.415	4.551	0.664	1771450670.992	1771450670.992	1771450670.992	1771450670.992	1771450670.992	1771450670.992
875	100.000	-0.024	99.998	5.202	4.582	0.664	1771450671.210	1771450671.210	1771450671.210	1771450671.210	1771450671.210	1771450671.210
876	100.000	0.014	100.006	5.734	4.578	0.664	1771450671.430	1771450671.430	1771450671.430	1771450671.430	1771450671.430	1771450671.430
877	100.000	0.008	99.995	5.285	4.591	0.664	1771450671.637	1771450671.637	1771450671.637	1771450671.637	1771450671.637	1771450671.637
878	100.000	-0.023	99.999	5.598	4.561	0.664	1771450671.876	1771450671.876	1771450671.876	1771450671.876	1771450671.876	1771450671.876
879	100.000	-0.008	100.001	5.525	4.574	0.664	1771450672.116	1771450672.116	1771450672.116	1771450672.116	1771450672.116	1771450672.116
880	100.000	-0.066	99.996	5.330	4.622	0.664	1771450672.366	1771450672.366	1771450672.366	1771450672.366	1771450672.366	1771450672.366
881	100.000	0.014	100.001	5.637	4.646	0.664	1771450672.614	1771450672.614	1771450672.614	1771450672.614	1771450672.614	1771450672.614
882	100.000	-0.013	100.003	5.502	4.551	0.664	1771450672.883	1771450672.883	1771450672.883	1771450672.883	1771450672.883	1771450672.883
883	100.000	0.020	99.999	5.538	4.559	0.664	1771450673.116	1771450673.116	1771450673.116	1771450673.116	1771450673.116	1771450673.116
884	100.000	0.011	100.002	5.563	4.464	0.664	1771450673.331	1771450673.331	1771450673.331	1771450673.331	1771450673.331	1771450673.331
885	100.000	0.032	99.999	5.400	4.581	0.664	1771450673.585	1771450673.585	1771450673.585	1771450673.585	1771450673.585	1771450673.585
886	100.000	-0.009	99.999	5.575	4.507	0.664	1771450673.800	1771450673.800	1771450673.800	1771450673.800	1771450673.800	1771450673.800
887	100.000	0.000	100.000	5.457	4.573	0.664	1771450674.006	1771450674.006	1771450674.006	1771450674.006	1771450674.006	1771450674.006
888	100.000	0.047	100.001	5.575	4.477	0.664	1771450674.267	1771450674.267	1771450674.267	1771450674.267	1771450674.267	1771450674.267
889	100.000	-0.018	99.999	5.449	4.541	0.664	1771450674.487	1771450674.487	1771450674.487	1771450674.487	1771450674.487	1771450674.487
890	100.000	-0.004	99.997	5.304	4.547	0.664	1771450674.675	1771450674.675	1771450674.675	1771450674.675	1771450674.675	1771450674.675
891	100.000	-0.008	100.003	5.558	4.531	0.664	1771450674.856	1771450674.856	1771450674.856	1771450674.856	1771450674.856	1771450674.856
892	100.000	0.013	100.000	5.422	4.564	0.664	1771450675.052	1771450675.052	1771450675.052	1771450675.052	1771450675.052	1771450675.052
893	100.000	-0.001	100.000	5.372	4.528	0.664	1771450675.320	1771450675.320	1771450675.320	1771450675.320	1771450675.320	1771450675.320
894	100.000	-0.041	99.999	5.472	4.590	0.664	1771450675.583	1771450675.583	1771450675.583	1771450675.583	1771450675.583	1771450675.583
895	100.000	0.008	99.999	5.311	4.600	0.664	1771450675.818	1771450675.818	1771450675.818	1771450675.818	1771450675.818	1771450675.818
896	100.000	-0.046	99.996	5.314	4.591	0.664	1771450676.065	1771450676.065	1771450676.065	1771450676.065	1771450676.065	1771450676.065
897	100.000	-0.039	99.997	5.478	4.617	0.664	1771450676.276	1771450676.276	1771450676.276	1771450676.276	1771450676.276	1771450676.276
898	100.000	-0.006	100.006	5.486	4.614	0.664	1771450676.535	1771450676.535	1771450676.535	1771450676.535	1771450676.535	1771450676.535
899	100.000	-0.018	100.000	5.513	4.550	0.664	1771450676.774	1771450676.774	1771450676.774	1771450676.774	1771450676.774	1771450676.774
900	100.000	0.036	100.002	5.418	4.604	0.664	1771450677.028	1771450677.028	1771450677.028	1771450677.028	1771450677.028	1771450677.028
901	100.000	-0.002	100.003	5.593	4.596	0.664	1771450677.274	1771450677.274	1771450677.274	1771450677.274	1771450677.274	1771450677.274
902	100.000	-0.040	100.001	5.442	4.645	0.664	1771450677.529	1771450677.529	1771450677.529	1771450677.529	1771450677.529	1771450677.529
903	100.000	-0.015	100.002	5.715	4.559	0.664	1771450677.778	1771450677.778	1771450677.778	1771450677.778	1771450677.778	1771450677.778
904	100.000	-0.039	100.003	5.239	4.566	0.664	1771450678.044	1771450678.044	1771450678.044	1771450678.044	1771450678.044	1771450678.044
905	100.000	-0.012	100.003	5.670	4.580	0.664	1771450678.285	1771450678.285	1771450678.285	1771450678.285	1771450678.285	1771450678.285
906	100.000	0.014	99.997	5.614	4.606	0.664	1771450678.531	1771450678.531	1771450678.531	1771450678.531	1771450678.531	1771450678.531
907	100.000	0.036	100.000	5.141	4.614	0.664	1771450678.762	1771450678.762	1771450678.762	1771450678.762	1771450678.762	1771450678.762
908	100.000	0.012	100.000	5.308	4.648	0.664	1771450679.003	1771450679.003	1771450679.003	1771450679.003	1771450679.003	1771450679.003
909	100.000	-0.012	99.998	5.513	4.598	0.664	1771450679.266	1771450679.266	1771450679.266	1771450679.266	1771450679.266	1771450679.266
910	100.000	-0.028	99.996	5.665	4.622	0.664	1771450679.536	1771450679.536	1771450679.536	1771450679.536	1771450679.536	1771450679.536
911	100.000	-0.045	99.999	5.714	4.612	0.664	1771450679.742	1771450679.742	1771450679.742	1771450679.742	1771450679.742	1771450679.742
912	100.000	-0.029	100.006	5.478	4.609	0.664	1771450680.019	1771450680.019	1771450680.019	1771450680.019	1771450680.019	1771450680.019
913	100.000	-0.006	100.005	5.432	4.589	0.664	1771450680.237	1771450680.237	1771450680.237	1771450680.237	1771450680.237	1771450680.237
914	100.000	-0.006	100.000	5.294	4.602	0.664	1771450680.435	1771450680.435	1771450680.435	1771450680.435	1771450680.435	1771450680.435
915	100.000	-0.078	100.000	5.357	4.630	0.664	1771450680.709	1771450680.709	1771450680.709	1771450680.709	1771450680.709	1771450680.709
916	100.000	-0.044	100.002	5.357	4.596	0.664	1771450680.981	1771450680.981	1771450680.981	1771450680.981	1771450680.981	1771450680.981
917	100.000	0.007	100.003	5.480	4.524	0.664	1771450681.219	1771450681.219	1771450681.219	1771450681.219	1771450681.219	1771450681.219
918	100.000	-0.001	99.995	5.383	4.616	0.664	1771450681.464	1771450681.464	1771450681.464	1771450681.464	1771450681.464	1771450681.464
