Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
217	200.000	0.005	200.002	3.250	4.107	1.328	1782941762.850
218	200.000	-0.017	199.998	2.648	2.254	1.328	1782941763.106
219	200.000	-0.007	199.998	3.196	5.711	1.328	1782941763.406
220	200.000	-0.034	200.002	2.953	3.638	1.328	1782941763.659
221	200.000	0.036	200.001	2.854	1.522	1.328	1782941763.941
222	200.000	0.030	200.003	3.347	5.172	1.328	1782941764.195
223	200.000	-0.001	200.000	2.959	3.374	1.328	1782941764.478
224	200.000	-0.018	199.999	2.815	0.644	1.328	1782941764.791
225	200.000	0.030	199.997	3.001	4.124	1.328	1782941765.094
226	200.000	-0.002	199.996	2.535	1.923	1.328	1782941765.392
227	200.000	-0.009	199.999	3.281	5.578	1.328	1782941765.650
228	200.000	-0.021	199.998	2.678	3.381	1.328	1782941765.935
229	200.000	0.035	200.000	2.667	0.993	1.328	1782941766.214
230	200.000	0.013	200.004	3.263	4.879	1.328	1782941766.449
231	200.000	0.044	199.999	2.699	3.209	1.328	1782941766.688
232	200.000	0.033	200.001	2.855	0.753	1.328	1782941766.961
233	200.000	-0.015	200.001	3.117	4.506	1.328	1782941767.273
234	200.000	0.007	200.000	2.561	2.079	1.328	1782941767.588
235	200.000	-0.026	200.001	3.344	5.491	1.328	1782941767.865
236	200.000	0.048	200.002	2.833	3.561	1.328	1782941768.149
237	200.000	-0.010	200.003	2.893	1.171	1.328	1782941768.396
238	200.000	-0.045	200.002	3.021	4.767	1.328	1782941768.730
239	200.000	0.022	200.000	2.643	2.537	1.328	1782941769.030
240	200.000	0.024	199.999	3.260	5.781	1.328	1782941769.340
241	200.000	0.044	200.003	2.716	3.551	1.328	1782941769.640
242	200.000	-0.024	200.001	2.963	1.144	1.328	1782941769.893
243	200.000	0.025	200.001	3.261	4.867	1.328	1782941770.213
244	200.000	0.035	200.004	2.710	2.671	1.328	1782941770.472
245	200.000	0.038	200.005	3.304	0.011	1.328	1782941770.750
246	200.000	0.021	199.996	2.925	4.187	1.328	1782941771.007
247	200.000	0.003	200.000	2.767	2.292	1.328	1782941771.259
248	200.000	-0.021	199.999	3.181	5.822	1.328	1782941771.539
249	200.000	0.005	200.000	2.911	3.656	1.328	1782941771.832
250	200.000	-0.051	200.000	2.764	0.996	1.328	1782941772.159
251	200.000	-0.016	200.001	2.980	4.576	1.328	1782941772.457
252	200.000	0.036	200.000	2.647	2.516	1.328	1782941772.728
253	200.000	-0.015	200.002	3.017	5.940	1.328	1782941773.018
254	200.000	-0.019	200.000	2.924	3.841	1.328	1782941773.293
255	200.000	0.029	200.003	2.513	1.250	1.328	1782941773.612
256	200.000	-0.010	200.001	3.134	4.772	1.328	1782941773.914
257	200.000	-0.022	200.002	2.881	2.786	1.328	1782941774.148
258	200.000	0.022	199.999	3.057	0.454	1.328	1782941774.407
259	200.000	-0.009	199.998	3.150	4.392	1.328	1782941774.673
260	200.000	-0.037	199.999	2.719	2.500	1.328	1782941774.980
261	200.000	-0.034	200.002	3.309	5.702	1.328	1782941775.294
262	200.000	0.060	200.002	2.920	3.358	1.328	1782941775.591
263	200.000	-0.016	200.001	2.944	0.910	1.328	1782941775.835
264	200.000	-0.029	199.998	3.240	4.903	1.328	1782941776.099
265	200.000	-0.007	199.999	2.749	2.771	1.328	1782941776.407
266	200.000	-0.003	199.998	3.183	0.113	1.328	1782941776.682
267	200.000	0.031	199.999	2.896	3.889	1.328	1782941776.999
268	200.000	-0.003	199.998	2.542	1.295	1.328	1782941777.299
269	200.000	0.007	199.995	3.081	4.761	1.328	1782941777.621
270	200.000	0.029	200.003	2.917	2.854	1.328	1782941777.868
271	200.000	-0.039	199.995	2.849	0.214	1.328	1782941778.169
272	200.000	0.069	200.004	2.970	4.233	1.328	1782941778.412
273	200.000	0.001	200.000	2.786	2.395	1.328	1782941778.673
274	200.000	0.003	200.001	3.207	5.974	1.328	1782941778.973
275	200.000	-0.010	199.998	2.941	3.780	1.328	1782941779.211
276	200.000	0.012	200.001	2.719	1.898	1.328	1782941779.490
277	200.000	-0.024	199.997	3.311	5.389	1.328	1782941779.789
278	200.000	0.058	200.001	2.894	3.326	1.328	1782941780.056
279	200.000	-0.001	200.000	2.767	0.717	1.328	1782941780.350
280	200.000	-0.003	200.001	3.061	4.552	1.328	1782941780.604
281	200.000	0.022	200.000	2.774	2.625	1.328	1782941780.875
282	200.000	0.003	200.004	3.237	0.122	1.328	1782941781.152
283	200.000	0.047	200.000	2.833	3.927	1.328	1782941781.470
284	200.000	0.012	199.998	2.767	1.590	1.328	1782941781.779
285	200.000	0.012	200.001	3.436	5.108	1.328	1782941782.002
286	200.000	-0.008	199.997	2.721	3.399	1.328	1782941782.275
287	200.000	-0.004	199.999	2.895	1.242	1.328	1782941782.509
288	200.000	-0.014	200.002	3.204	5.151	1.328	1782941782.786
289	200.000	0.001	200.000	2.821	3.015	1.328	1782941783.080
290	200.000	0.012	199.999	3.010	0.125	1.328	1782941783.391
291	200.000	0.027	200.001	3.090	4.135	1.328	1782941783.640
292	200.000	0.003	200.001	2.921	2.270	1.328	1782941783.895
293	200.000	0.040	199.997	3.299	6.138	1.328	1782941784.160
294	200.000	-0.018	199.996	2.989	3.816	1.328	1782941784.450
295	200.000	0.013	199.998	2.670	1.201	1.328	1782941784.781
296	200.000	0.008	199.998	3.085	4.717	1.328	1782941785.097
297	200.000	0.031	199.999	2.690	2.413	1.328	1782941785.411
298	200.000	-0.010	200.001	3.276	5.643	1.328	1782941785.723
299	200.000	-0.025	200.002	2.749	3.249	1.328	1782941786.013
300	200.000	0.032	199.999	3.294	0.911	1.328	1782941786.273
301	200.000	0.016	199.998	3.324	4.859	1.328	1782941786.516
302	200.000	0.044	200.004	2.759	3.123	1.328	1782941786.750
303	200.000	-0.015	199.998	3.226	0.856	1.328	1782941787.013
304	200.000	0.016	199.997	3.541	4.853	1.328	1782941787.241
305	200.000	0.055	200.000	2.900	3.100	1.328	1782941787.525
306	200.000	-0.002	199.996	3.333	0.724	1.328	1782941787.760
307	200.000	0.013	199.999	3.261	4.829	1.328	1782941788.012
