Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
267	200.000	0.003	199.997	1.268	2.299	1.328	1783012985.627
268	200.000	0.049	200.004	1.312	2.892	1.328	1783012985.872
269	200.000	-0.023	199.999	0.458	4.758	1.328	1783012986.099
270	200.000	-0.020	199.999	0.923	0.441	1.328	1783012986.360
271	200.000	-0.014	200.002	0.870	0.822	1.328	1783012986.627
272	200.000	0.047	200.004	0.927	1.664	1.328	1783012986.849
273	200.000	0.025	200.000	0.905	2.846	1.328	1783012987.142
274	200.000	0.069	200.002	1.490	3.534	1.328	1783012987.364
275	200.000	0.074	199.998	0.817	4.989	1.328	1783012987.631
276	200.000	0.049	200.003	0.758	0.151	1.328	1783012987.881
277	200.000	0.018	200.005	0.817	1.176	1.328	1783012988.111
278	200.000	0.021	199.999	0.895	1.518	1.328	1783012988.369
279	200.000	-0.036	199.999	1.228	2.362	1.328	1783012988.603
280	200.000	0.074	200.001	1.210	3.442	1.328	1783012988.887
281	200.000	0.008	200.001	0.730	4.876	1.328	1783012989.109
282	200.000	0.029	200.001	0.662	0.396	1.328	1783012989.381
283	200.000	-0.015	199.999	0.744	1.285	1.328	1783012989.609
284	200.000	0.015	199.998	0.850	1.581	1.328	1783012989.870
285	200.000	-0.015	200.002	1.266	2.501	1.328	1783012990.121
286	200.000	0.030	199.999	1.215	3.454	1.328	1783012990.373
287	200.000	0.004	200.000	0.839	5.265	1.328	1783012990.634
288	200.000	0.023	200.001	0.841	0.396	1.328	1783012990.857
289	200.000	0.016	199.997	0.807	1.358	1.328	1783012991.127
290	200.000	0.030	199.998	0.796	1.709	1.328	1783012991.356
291	200.000	-0.028	200.003	1.188	2.437	1.328	1783012991.607
292	200.000	0.036	199.998	1.060	3.691	1.328	1783012991.879
293	200.000	-0.006	199.995	0.907	5.421	1.328	1783012992.149
294	200.000	0.013	200.001	0.912	0.526	1.328	1783012992.399
295	200.000	-0.013	200.001	0.661	1.464	1.328	1783012992.663
296	200.000	0.005	199.999	1.077	1.814	1.328	1783012992.921
297	200.000	-0.014	200.000	1.525	2.973	1.328	1783012993.165
298	200.000	0.055	200.003	0.786	4.277	1.328	1783012993.396
299	200.000	0.002	199.997	0.824	4.690	1.328	1783012993.643
300	200.000	-0.006	200.009	0.898	0.935	1.328	1783012993.902
301	200.000	0.017	200.001	0.864	1.477	1.328	1783012994.151
