Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
371	200.000	-0.250	199.998	2.669	2.758	1.350	1785287869.253
372	200.000	-0.259	200.002	2.460	2.402	1.328	1785287869.483
373	200.000	0.022	200.003	0.925	1.287	1.328	1785287869.676
374	200.000	0.158	200.000	2.250	0.154	1.328	1785287869.845
375	200.000	-0.114	200.002	2.885	6.171	1.328	1785287870.048
376	200.000	0.046	199.998	1.874	5.909	1.328	1785287870.233
377	200.000	-0.101	200.001	0.848	3.980	1.328	1785287870.412
378	200.000	0.056	200.000	2.025	2.994	1.328	1785287870.614
379	200.000	-0.182	200.000	2.957	2.631	1.328	1785287870.808
380	200.000	0.204	200.001	1.638	2.229	1.328	1785287871.049
381	200.000	-0.343	200.000	1.477	0.315	1.336	1785287871.249
382	200.000	0.226	199.999	2.797	6.224	1.328	1785287871.419
383	200.000	0.177	199.996	2.703	6.068	1.328	1785287871.575
384	200.000	-0.101	200.001	1.569	5.717	1.408	1785287871.743
385	200.000	-0.156	200.000	0.835	3.708	1.328	1785287871.931
386	200.000	0.271	200.002	2.336	2.849	1.381	1785287872.103
387	200.000	0.027	200.002	2.808	2.619	1.328	1785287872.304
388	200.000	-0.070	200.001	1.884	2.245	1.328	1785287872.491
389	200.000	0.231	200.004	1.267	0.420	1.328	1785287872.719
390	200.000	-0.259	200.002	2.820	6.221	1.328	1785287872.955
391	200.000	0.027	199.998	2.279	5.966	1.368	1785287873.152
392	200.000	-0.484	200.001	0.743	5.021	1.354	1785287873.331
393	200.000	0.019	200.004	1.631	3.061	1.328	1785287873.502
394	200.000	0.293	200.001	2.759	2.669	1.343	1785287873.708
395	200.000	-0.199	200.001	2.261	2.380	1.328	1785287873.960
396	200.000	-0.101	199.996	1.293	0.486	1.354	1785287874.215
397	200.000	-0.005	200.005	2.946	6.183	1.361	1785287874.440
398	200.000	0.043	199.999	2.489	5.959	1.362	1785287874.635
399	200.000	0.074	199.999	0.603	4.756	1.328	1785287874.824
400	200.000	0.162	199.996	1.833	3.028	1.367	1785287875.023
401	200.000	0.106	199.997	2.963	2.693	1.328	1785287875.202
402	200.000	0.029	200.001	2.564	2.413	1.366	1785287875.377
403	200.000	-0.075	199.999	1.076	1.430	1.330	1785287875.578
404	200.000	0.054	200.000	2.274	0.028	1.347	1785287875.760
405	200.000	0.343	199.999	2.987	6.172	1.365	1785287875.926
406	200.000	0.028	199.996	2.129	5.924	1.328	1785287876.119
407	200.000	0.119	200.003	0.752	4.795	1.315	1785287876.329
408	200.000	-0.194	199.999	2.252	2.872	1.336	1785287876.580
