Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
245	100.000	0.125	100.000	3.100	5.904	0.664	1783972520.207
246	100.000	-0.152	100.003	3.343	5.797	0.664	1783972520.387
247	100.000	0.317	99.999	3.293	5.832	0.664	1783972520.579
248	100.000	-0.101	99.998	3.303	5.780	0.664	1783972520.764
249	100.000	0.058	100.000	3.552	5.764	0.664	1783972520.950
250	100.000	-0.149	100.001	3.243	5.791	0.664	1783972521.147
251	100.000	0.153	100.001	3.179	5.806	0.664	1783972521.339
252	100.000	-0.024	99.998	3.442	5.741	0.664	1783972521.513
253	100.000	0.050	99.998	3.161	5.771	0.664	1783972521.710
254	100.000	0.204	99.996	3.174	5.824	0.664	1783972521.868
255	100.000	-0.000	100.003	3.205	5.895	0.664	1783972522.071
256	100.000	0.143	100.002	3.163	5.854	0.664	1783972522.250
257	100.000	0.197	100.000	2.846	5.855	0.664	1783972522.455
258	100.000	0.043	99.995	2.807	5.818	0.664	1783972522.628
259	100.000	-0.112	99.996	3.120	5.783	0.664	1783972522.845
260	100.000	0.184	100.001	2.986	5.791	0.664	1783972523.039
261	100.000	0.312	99.996	3.106	5.788	0.664	1783972523.193
262	100.000	-0.129	99.999	2.825	5.816	0.664	1783972523.404
263	100.000	0.079	100.000	2.992	5.839	0.664	1783972523.583
264	100.000	-0.064	100.000	3.029	5.880	0.664	1783972523.779
265	100.000	0.335	100.003	2.910	5.823	0.664	1783972523.943
266	100.000	0.118	100.001	2.881	5.842	0.664	1783972524.130
267	100.000	0.375	99.997	2.858	5.848	0.664	1783972524.324
268	100.000	0.007	100.006	3.030	5.865	0.664	1783972524.496
269	100.000	-0.347	99.999	3.147	5.771	0.664	1783972524.689
270	100.000	-0.062	99.999	2.889	5.836	0.664	1783972524.867
271	100.000	0.247	100.000	2.841	5.843	0.664	1783972525.088
272	100.000	-0.246	100.003	2.911	5.827	0.664	1783972525.296
273	100.000	0.076	99.996	3.140	5.781	0.664	1783972525.486
274	100.000	-0.143	99.993	3.105	5.817	0.664	1783972525.695
275	100.000	0.355	99.998	3.115	5.841	0.664	1783972525.913
276	100.000	-0.131	100.000	3.124	5.820	0.664	1783972526.120
277	100.000	-0.097	100.000	3.183	5.866	0.664	1783972526.310
278	100.000	0.197	100.004	3.238	5.820	0.664	1783972526.491
279	100.000	-0.148	100.001	3.338	5.794	0.664	1783972526.681
280	100.000	0.075	99.997	3.114	5.824	0.664	1783972526.856
281	100.000	-0.132	99.999	3.288	5.769	0.664	1783972527.068
282	100.000	0.063	100.001	3.402	5.747	0.664	1783972527.226
283	100.000	0.251	99.999	3.326	5.784	0.664	1783972527.443
284	100.000	-0.195	100.004	3.259	5.780	0.664	1783972527.675
285	100.000	0.164	100.003	3.205	5.869	0.664	1783972527.858
286	100.000	0.096	99.997	3.252	5.861	0.664	1783972528.068
287	100.000	0.060	100.003	3.597	5.814	0.664	1783972528.235
288	100.000	0.131	99.999	3.332	5.904	0.664	1783972528.419
289	100.000	0.187	100.000	3.220	5.931	0.664	1783972528.614
290	100.000	0.226	100.000	3.230	5.824	0.664	1783972528.811
291	100.000	0.191	100.003	3.340	5.834	0.664	1783972529.009
292	100.000	-0.158	99.998	3.252	5.822	0.664	1783972529.234
293	100.000	0.257	100.001	3.487	5.850	0.664	1783972529.412
294	100.000	-0.198	100.000	3.272	5.811	0.664	1783972529.601
295	100.000	0.455	99.996	3.257	5.851	0.664	1783972529.806
296	100.000	-0.108	99.997	3.003	5.883	0.664	1783972529.987
297	100.000	-0.159	100.002	3.047	5.945	0.664	1783972530.169
298	100.000	0.038	99.997	2.919	5.905	0.664	1783972530.356
299	100.000	0.483	99.998	2.959	5.884	0.664	1783972530.550
300	100.000	-0.065	100.003	2.946	5.823	0.664	1783972530.743
301	100.000	-0.033	100.004	3.028	5.796	0.664	1783972530.941
302	100.000	0.137	100.000	3.154	5.844	0.664	1783972531.107
303	100.000	0.594	99.999	3.013	5.893	0.664	1783972531.301
304	100.000	0.133	99.996	2.907	5.870	0.664	1783972531.483
305	100.000	-0.309	100.001	2.971	5.914	0.664	1783972531.660
306	100.000	0.314	100.003	3.215	5.862	0.664	1783972531.850
307	100.000	0.259	99.997	3.075	5.879	0.664	1783972532.042
308	100.000	0.225	99.998	3.087	5.804	0.664	1783972532.257
309	100.000	0.137	100.001	2.963	5.852	0.664	1783972532.448
310	100.000	-0.026	99.998	3.098	5.815	0.664	1783972532.651
311	100.000	-0.100	99.999	2.963	5.860	0.664	1783972532.832
312	100.000	0.139	99.995	3.045	5.799	0.664	1783972533.025
313	100.000	-0.134	100.000	3.254	5.747	0.664	1783972533.209
314	100.000	-0.173	99.997	3.084	5.813	0.664	1783972533.380
