Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
395	200.000	-0.045	199.996	3.484	4.524	1.328	1782937381.137
396	200.000	0.008	199.999	2.846	2.264	1.328	1782937381.417
397	200.000	0.010	200.000	3.899	5.402	1.328	1782937381.669
398	200.000	0.008	200.001	3.014	4.186	1.328	1782937381.923
399	200.000	-0.033	200.000	3.343	1.927	1.328	1782937382.174
400	200.000	-0.045	200.000	3.821	5.496	1.328	1782937382.431
401	200.000	-0.051	199.999	2.542	3.823	1.328	1782937382.682
402	200.000	-0.020	199.998	3.034	1.596	1.328	1782937383.009
403	200.000	-0.046	200.001	4.357	4.890	1.328	1782937383.316
404	200.000	0.003	200.002	2.630	2.568	1.328	1782937383.565
405	200.000	-0.040	199.997	2.264	0.802	1.328	1782937383.811
