Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
175	200.000	0.011	199.999	2.351	4.491	1.328	1783010389.523
176	200.000	-0.015	200.004	2.641	4.072	1.328	1783010389.779
177	200.000	0.030	199.998	0.440	1.568	1.328	1783010390.048
178	200.000	-0.001	200.000	3.360	1.089	1.328	1783010390.294
179	200.000	-0.074	200.002	2.733	0.925	1.328	1783010390.511
180	200.000	0.014	199.997	1.208	6.119	1.328	1783010390.797
181	200.000	-0.004	200.005	2.310	4.361	1.328	1783010391.023
182	200.000	0.031	200.000	2.637	4.079	1.328	1783010391.284
183	200.000	0.009	199.998	0.618	1.605	1.328	1783010391.511
184	200.000	0.044	199.999	3.196	1.052	1.328	1783010391.776
185	200.000	0.008	200.000	2.582	0.981	1.328	1783010392.021
186	200.000	0.003	199.999	1.052	5.956	1.328	1783010392.290
187	200.000	-0.020	200.002	2.517	4.286	1.328	1783010392.543
188	200.000	-0.003	200.001	2.454	4.051	1.328	1783010392.766
189	200.000	-0.001	200.000	0.749	1.393	1.328	1783010393.038
190	200.000	-0.001	200.002	3.293	1.060	1.328	1783010393.266
191	200.000	-0.018	200.001	2.797	0.917	1.328	1783010393.523
192	200.000	-0.026	199.998	1.082	5.744	1.328	1783010393.771
193	200.000	0.017	200.000	2.492	4.290	1.328	1783010394.036
194	200.000	-0.004	200.003	1.955	4.017	1.328	1783010394.297
195	200.000	0.037	200.000	1.258	1.233	1.328	1783010394.525
196	200.000	0.005	199.999	3.358	1.079	1.328	1783010394.788
197	200.000	-0.005	200.002	2.612	0.784	1.328	1783010395.006
198	200.000	0.009	200.003	1.148	5.821	1.328	1783010395.306
199	200.000	0.028	200.005	2.639	4.251	1.328	1783010395.527
200	200.000	0.082	199.998	2.225	3.995	1.328	1783010395.791
201	200.000	-0.056	200.002	1.457	1.161	1.328	1783010396.036
202	200.000	0.020	200.003	3.617	1.019	1.328	1783010396.274
203	200.000	-0.006	200.000	2.287	0.811	1.328	1783010396.537
204	200.000	0.023	200.000	1.110	5.464	1.328	1783010396.766
205	200.000	-0.035	200.001	2.597	4.287	1.328	1783010397.030
206	200.000	0.024	200.003	2.295	3.908	1.328	1783010397.281
207	200.000	-0.009	200.002	1.249	1.160	1.328	1783010397.528
208	200.000	0.002	200.004	3.428	1.015	1.328	1783010397.783
209	200.000	0.032	200.002	2.547	0.821	1.328	1783010398.045
210	200.000	0.001	200.001	1.226	5.194	1.328	1783010398.301
211	200.000	0.022	199.998	2.848	4.236	1.328	1783010398.530
212	200.000	-0.049	199.997	2.009	3.968	1.328	1783010398.780
213	200.000	0.030	200.004	1.574	1.284	1.328	1783010399.031
214	200.000	-0.007	200.004	3.537	1.076	1.328	1783010399.294
215	200.000	-0.001	200.000	2.222	0.714	1.328	1783010399.549
216	200.000	-0.053	200.006	1.338	5.333	1.328	1783010399.790
217	200.000	-0.005	199.998	2.679	4.264	1.328	1783010400.028
218	200.000	0.002	200.004	1.966	3.979	1.328	1783010400.299
219	200.000	0.014	200.002	1.930	1.193	1.328	1783010400.537
220	200.000	0.058	200.002	3.490	1.024	1.328	1783010400.761
221	200.000	-0.023	200.000	2.463	0.680	1.328	1783010401.027
222	200.000	0.053	200.002	1.446	5.174	1.328	1783010401.280
223	200.000	0.091	200.005	2.637	4.247	1.328	1783010401.538
224	200.000	0.004	199.997	1.594	3.876	1.328	1783010401.790
225	200.000	-0.060	199.997	1.955	1.139	1.328	1783010402.011
226	200.000	-0.032	199.998	3.493	0.979	1.328	1783010402.269
227	200.000	0.037	199.999	2.304	0.640	1.328	1783010402.518
228	200.000	0.035	199.995	1.472	5.190	1.328	1783010402.789
229	200.000	0.066	199.998	2.856	4.185	1.328	1783010403.016
230	200.000	-0.026	199.999	1.610	4.034	1.328	1783010403.281
231	200.000	0.004	200.001	2.246	0.985	1.328	1783010403.527
232	200.000	-0.037	199.998	3.745	0.985	1.328	1783010403.798
233	200.000	0.001	200.002	2.086	0.501	1.328	1783010404.026
234	200.000	0.049	200.004	1.281	5.213	1.328	1783010404.254
235	200.000	0.002	200.001	2.824	4.137	1.328	1783010404.528
236	200.000	0.005	199.999	1.472	3.898	1.328	1783010404.775
237	200.000	-0.020	199.999	2.107	1.070	1.328	1783010405.047
238	200.000	0.005	199.999	3.552	0.981	1.328	1783010405.270
239	200.000	0.025	200.002	2.010	0.656	1.328	1783010405.533
240	200.000	0.035	199.999	1.549	5.014	1.328	1783010405.785
241	200.000	-0.025	200.001	2.703	4.170	1.328	1783010406.023
242	200.000	-0.034	200.000	1.093	3.829	1.328	1783010406.280
243	200.000	-0.011	200.000	2.299	1.101	1.328	1783010406.507
244	200.000	-0.010	200.000	3.636	1.019	1.328	1783010406.776
245	200.000	-0.016	200.000	2.058	0.600	1.328	1783010407.030
246	200.000	0.006	199.999	1.530	5.082	1.328	1783010407.278
247	200.000	0.034	200.004	2.919	4.232	1.328	1783010407.528
248	200.000	0.002	200.002	1.252	3.874	1.328	1783010407.778
249	200.000	-0.006	200.000	2.419	1.073	1.328	1783010408.033
250	200.000	-0.010	200.003	3.507	1.049	1.328	1783010408.262
251	200.000	0.018	200.005	1.853	0.429	1.328	1783010408.536
252	200.000	0.051	200.004	1.662	4.878	1.328	1783010408.767
253	200.000	0.006	200.002	2.786	4.229	1.328	1783010409.028
254	200.000	-0.054	199.997	0.862	3.707	1.328	1783010409.284
255	200.000	0.006	200.001	2.491	1.106	1.328	1783010409.527
256	200.000	0.056	200.001	3.408	0.985	1.328	1783010409.778
257	200.000	0.029	199.995	1.799	0.444	1.328	1783010410.044
258	200.000	-0.017	200.003	1.747	4.779	1.328	1783010410.291
259	200.000	0.011	200.003	3.007	4.154	1.328	1783010410.513
260	200.000	-0.017	199.999	0.596	3.495	1.328	1783010410.781
261	200.000	0.034	200.001	2.788	0.998	1.328	1783010411.024
262	200.000	-0.058	199.999	3.437	0.875	1.328	1783010411.287
263	200.000	-0.030	200.001	1.450	0.217	1.328	1783010411.541
264	200.000	-0.035	199.998	2.073	4.724	1.328	1783010411.755
265	200.000	-0.026	200.006	2.734	4.119	1.328	1783010412.032
266	200.000	0.031	200.004	0.408	2.707	1.328	1783010412.298
267	200.000	-0.020	200.004	3.193	1.054	1.328	1783010412.534
268	200.000	-0.017	200.000	3.152	0.938	1.328	1783010412.758
269	200.000	0.022	200.000	1.525	0.266	1.328	1783010413.026
270	200.000	-0.005	199.999	2.210	4.651	1.328	1783010413.276
271	200.000	0.009	200.001	2.590	4.131	1.328	1783010413.547
272	200.000	-0.011	200.000	0.439	1.773	1.328	1783010413.801
273	200.000	0.036	200.002	3.283	1.059	1.328	1783010414.029
274	200.000	0.010	199.999	3.162	0.914	1.328	1783010414.286
275	200.000	-0.033	200.002	1.297	6.259	1.328	1783010414.556
276	200.000	0.011	200.007	2.276	4.552	1.328	1783010414.792
277	200.000	0.021	200.006	2.476	4.083	1.328	1783010415.023
278	200.000	-0.010	200.001	0.511	1.490	1.328	1783010415.288
279	200.000	-0.005	200.001	3.453	1.031	1.328	1783010415.545
280	200.000	0.059	200.000	2.914	0.935	1.328	1783010415.816
281	200.000	-0.037	199.999	1.345	5.847	1.328	1783010416.044
282	200.000	-0.032	200.004	2.500	4.454	1.328	1783010416.309
283	200.000	-0.014	199.999	2.191	4.002	1.328	1783010416.542
284	200.000	-0.016	200.002	1.201	1.239	1.328	1783010416.804
285	200.000	-0.018	200.001	3.520	0.990	1.328	1783010417.058
286	200.000	0.043	200.003	2.769	0.851	1.328	1783010417.284
287	200.000	-0.024	200.001	1.175	5.834	1.328	1783010417.553
288	200.000	0.027	200.003	2.580	4.379	1.328	1783010417.808
289	200.000	-0.010	200.000	2.218	3.963	1.328	1783010418.054
290	200.000	0.017	199.996	1.505	1.210	1.328	1783010418.303
291	200.000	-0.039	200.001	3.767	1.040	1.328	1783010418.522
292	200.000	0.010	200.000	2.831	0.864	1.328	1783010418.801
293	200.000	-0.057	200.006	1.370	5.471	1.328	1783010419.051
294	200.000	0.015	199.999	2.781	4.344	1.328	1783010419.302
295	200.000	0.041	200.002	2.084	3.911	1.328	1783010419.550
296	200.000	0.021	200.001	1.566	1.156	1.328	1783010419.812
297	200.000	-0.008	199.999	3.701	0.970	1.328	1783010420.071
298	200.000	0.045	199.996	2.343	0.661	1.328	1783010420.316
299	200.000	-0.003	200.003	1.587	5.109	1.328	1783010420.572
300	200.000	0.037	200.003	2.848	4.259	1.328	1783010420.819
301	200.000	-0.019	199.994	1.325	3.846	1.328	1783010421.091
302	200.000	-0.019	200.004	2.371	1.062	1.328	1783010421.327
303	200.000	-0.045	199.998	3.776	0.979	1.328	1783010421.577
304	200.000	0.025	200.000	2.146	0.583	1.328	1783010421.807
305	200.000	-0.034	200.001	1.644	4.986	1.328	1783010422.106
306	200.000	-0.040	200.000	2.741	4.064	1.328	1783010422.397
307	200.000	-0.005	200.000	0.463	2.937	1.328	1783010422.645
308	200.000	0.029	200.000	3.046	1.034	1.328	1783010422.868
309	200.000	0.036	200.000	3.431	0.905	1.328	1783010423.134
310	200.000	-0.044	199.998	1.362	6.240	1.328	1783010423.427
311	200.000	-0.034	200.005	2.162	4.581	1.328	1783010423.673
312	200.000	-0.003	200.001	2.470	4.060	1.328	1783010423.894
313	200.000	-0.021	199.998	0.613	1.825	1.328	1783010424.160
314	200.000	0.009	199.996	3.454	1.042	1.328	1783010424.407
315	200.000	-0.027	199.998	3.054	0.860	1.328	1783010424.672
316	200.000	0.030	200.000	1.352	5.996	1.328	1783010424.910
317	200.000	-0.021	199.999	2.278	4.466	1.328	1783010425.138
318	200.000	0.004	200.000	2.557	3.998	1.328	1783010425.398
319	200.000	-0.008	200.000	0.921	1.448	1.328	1783010425.643
320	200.000	0.018	199.998	3.408	0.936	1.328	1783010425.949
321	200.000	0.012	200.002	2.661	0.769	1.328	1783010426.169
322	200.000	0.100	199.995	1.497	5.682	1.328	1783010426.429
323	200.000	-0.038	200.001	2.393	4.390	1.328	1783010426.678
324	200.000	-0.006	200.001	2.149	3.911	1.328	1783010426.943
325	200.000	-0.019	200.003	1.441	1.254	1.328	1783010427.158
326	200.000	0.014	200.001	3.487	0.970	1.328	1783010427.422
327	200.000	-0.030	199.997	2.466	0.711	1.328	1783010427.704
328	200.000	-0.019	200.003	1.513	5.340	1.328	1783010427.975
329	200.000	-0.034	200.000	2.698	4.200	1.328	1783010428.227
330	200.000	-0.019	200.000	1.664	3.741	1.328	1783010428.468
331	200.000	-0.021	200.002	2.037	1.073	1.328	1783010428.719
332	200.000	0.005	200.001	3.719	0.963	1.328	1783010428.946
333	200.000	0.000	199.996	2.365	0.683	1.328	1783010429.221
334	200.000	-0.006	200.003	1.619	5.033	1.328	1783010429.475
335	200.000	0.004	199.999	2.903	4.194	1.328	1783010429.726
336	200.000	-0.024	199.994	1.462	3.702	1.328	1783010429.976
337	200.000	-0.014	200.006	2.497	1.038	1.328	1783010430.239
338	200.000	-0.011	199.997	3.735	0.903	1.328	1783010430.493
339	200.000	-0.012	200.001	1.790	0.361	1.328	1783010430.767
340	200.000	-0.017	199.997	2.045	4.783	1.328	1783010430.999
341	200.000	-0.030	200.002	2.755	4.017	1.328	1783010431.272
342	200.000	0.064	200.004	0.606	3.211	1.328	1783010431.524
343	200.000	-0.013	200.000	3.012	1.039	1.328	1783010431.777
344	200.000	0.023	199.999	3.432	0.940	1.328	1783010432.030
345	200.000	-0.034	199.999	1.582	0.086	1.328	1783010432.253
346	200.000	0.044	199.999	2.033	4.721	1.328	1783010432.540
347	200.000	-0.012	199.999	2.722	3.980	1.328	1783010432.770
348	200.000	-0.010	200.000	0.703	3.097	1.328	1783010433.037
349	200.000	-0.033	200.001	3.170	1.058	1.328	1783010433.258
350	200.000	-0.009	199.998	3.544	0.911	1.328	1783010433.521
351	200.000	-0.034	200.005	1.544	0.151	1.328	1783010433.768
352	200.000	-0.002	200.004	2.425	4.617	1.328	1783010434.038
353	200.000	0.037	200.000	2.568	4.058	1.328	1783010434.278
354	200.000	0.035	200.003	0.422	2.150	1.328	1783010434.496
