Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
200	100.000	-0.024	100.000	10.451	0.486	0.664	1783024035.577
201	100.000	-0.003	100.004	11.127	0.591	0.664	1783024035.833
202	100.000	0.017	99.996	10.919	0.717	0.664	1783024036.061
203	100.000	0.000	99.999	8.523	0.784	0.664	1783024036.326
204	100.000	0.030	99.996	5.592	0.888	0.664	1783024036.555
205	100.000	0.043	100.000	1.766	1.100	0.664	1783024036.810
206	100.000	0.018	99.999	2.046	4.041	0.664	1783024037.056
207	100.000	0.009	100.002	5.475	4.170	0.664	1783024037.313
208	100.000	0.045	100.001	7.423	4.253	0.664	1783024037.574
209	100.000	-0.024	99.997	8.204	4.351	0.664	1783024037.806
210	100.000	0.002	100.000	7.041	4.566	0.664	1783024038.064
211	100.000	-0.005	99.997	5.688	4.850	0.664	1783024038.303
212	100.000	-0.004	100.001	4.777	5.475	0.664	1783024038.572
213	100.000	0.033	99.996	6.021	6.165	0.664	1783024038.795
214	100.000	0.008	100.000	8.330	0.254	0.664	1783024039.059
215	100.000	0.010	100.002	10.565	0.468	0.664	1783024039.298
216	100.000	-0.002	99.999	11.497	0.630	0.664	1783024039.565
217	100.000	0.020	99.997	10.654	0.733	0.664	1783024039.808
218	100.000	-0.027	100.002	8.390	0.837	0.664	1783024040.046
219	100.000	0.021	100.000	4.849	0.952	0.664	1783024040.307
220	100.000	-0.038	100.000	0.797	1.241	0.664	1783024040.560
221	100.000	0.010	99.999	2.937	4.099	0.664	1783024040.826
222	100.000	-0.054	99.998	5.769	4.246	0.664	1783024041.047
223	100.000	0.025	100.005	7.277	4.277	0.664	1783024041.254
224	100.000	-0.046	100.000	7.557	4.332	0.664	1783024041.515
225	100.000	-0.019	100.000	6.825	4.582	0.664	1783024041.757
226	100.000	-0.004	99.997	5.150	4.980	0.664	1783024042.009
227	100.000	-0.035	100.001	4.527	5.619	0.664	1783024042.269
228	100.000	-0.010	100.000	5.964	0.047	0.664	1783024042.521
229	100.000	-0.047	100.000	8.752	0.361	0.664	1783024042.802
230	100.000	-0.013	99.995	11.334	0.640	0.664	1783024043.017
231	100.000	0.004	99.999	11.693	0.696	0.664	1783024043.295
232	100.000	-0.020	100.001	10.685	0.790	0.664	1783024043.527
233	100.000	-0.020	99.996	8.305	0.900	0.664	1783024043.808
234	100.000	0.003	99.999	4.250	0.978	0.664	1783024044.033
235	100.000	-0.017	99.999	0.530	2.795	0.664	1783024044.300
236	100.000	0.015	100.001	3.717	3.994	0.664	1783024044.553
237	100.000	-0.006	99.998	6.297	4.162	0.664	1783024044.807
238	100.000	-0.008	99.998	7.280	4.232	0.664	1783024045.038
239	100.000	0.024	100.003	7.352	4.421	0.664	1783024045.267
240	100.000	0.027	99.998	6.481	4.585	0.664	1783024045.540
241	100.000	0.021	100.004	4.721	5.084	0.664	1783024045.792
242	100.000	-0.034	99.995	4.829	5.778	0.664	1783024046.046
243	100.000	0.061	99.998	7.108	0.118	0.664	1783024046.266
244	100.000	-0.009	99.999	9.454	0.348	0.664	1783024046.540
245	100.000	0.008	100.002	11.241	0.550	0.664	1783024046.787
246	100.000	-0.019	100.005	11.622	0.685	0.664	1783024047.014
247	100.000	-0.050	100.007	10.581	0.829	0.664	1783024047.287
248	100.000	0.022	100.000	7.129	0.871	0.664	1783024047.511
249	100.000	-0.011	100.001	3.630	1.006	0.664	1783024047.783
250	100.000	0.001	99.998	1.232	3.578	0.664	1783024048.036
251	100.000	0.006	99.999	4.348	4.047	0.664	1783024048.288
252	100.000	0.017	100.002	7.246	4.108	0.664	1783024048.533
253	100.000	0.008	99.998	8.362	4.274	0.664	1783024048.795
254	100.000	0.057	100.000	7.823	4.406	0.664	1783024049.051
255	100.000	0.011	100.001	6.520	4.687	0.664	1783024049.269
256	100.000	0.021	100.005	4.684	5.403	0.664	1783024049.542
257	100.000	0.026	99.999	4.906	5.926	0.664	1783024049.767
258	100.000	-0.038	100.003	7.293	0.097	0.664	1783024050.042
259	100.000	-0.029	100.006	9.990	0.384	0.664	1783024050.302
260	100.000	-0.010	100.001	11.532	0.556	0.664	1783024050.530
261	100.000	0.007	100.000	11.137	0.640	0.664	1783024050.779
262	100.000	-0.009	100.000	9.634	0.759	0.664	1783024051.046
263	100.000	-0.000	100.001	6.218	0.793	0.664	1783024051.285
264	100.000	0.011	100.004	2.276	0.997	0.664	1783024051.508
265	100.000	-0.001	99.998	1.540	3.936	0.664	1783024051.785
266	100.000	-0.004	100.003	5.301	4.126	0.664	1783024052.023
267	100.000	-0.003	99.995	7.020	4.261	0.664	1783024052.301
268	100.000	0.068	100.004	7.715	4.394	0.664	1783024052.550
269	100.000	0.010	100.001	6.862	4.519	0.664	1783024052.813
270	100.000	0.007	100.000	5.606	4.830	0.664	1783024053.067
271	100.000	0.011	99.999	4.488	5.557	0.664	1783024053.317
272	100.000	0.001	100.000	5.837	6.229	0.664	1783024053.582
273	100.000	-0.033	99.998	8.786	0.349	0.664	1783024053.885
274	100.000	-0.059	100.004	10.831	0.532	0.664	1783024054.136
275	100.000	-0.046	100.000	11.538	0.656	0.664	1783024054.388
276	100.000	0.035	99.997	10.055	0.751	0.664	1783024054.622
277	100.000	0.048	100.003	7.310	0.821	0.664	1783024054.895
278	100.000	-0.038	99.997	3.186	0.973	0.664	1783024055.117
279	100.000	0.048	99.997	0.807	3.394	0.664	1783024055.364
280	100.000	-0.015	100.000	4.341	4.045	0.664	1783024055.646
281	100.000	0.003	100.002	7.160	4.104	0.664	1783024055.881
282	100.000	0.027	100.003	8.033	4.275	0.664	1783024056.178
283	100.000	0.022	99.999	7.366	4.426	0.664	1783024056.416
284	100.000	0.026	100.001	5.833	4.730	0.664	1783024056.674
285	100.000	0.051	99.997	4.394	5.307	0.664	1783024056.901
286	100.000	-0.005	99.997	5.411	6.081	0.664	1783024057.176
287	100.000	0.006	99.999	8.401	0.269	0.664	1783024057.425
288	100.000	0.026	100.000	10.543	0.355	0.664	1783024057.664
