Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
203	100.000	-0.041	100.000	3.306	5.683	0.664	1783969996.987
204	100.000	-0.098	100.002	3.462	5.712	0.664	1783969997.153
205	100.000	-0.222	100.000	3.089	5.676	0.664	1783969997.351
206	100.000	0.282	100.002	3.516	5.691	0.664	1783969997.523
207	100.000	-0.053	99.999	3.155	5.773	0.664	1783969997.734
208	100.000	0.267	99.999	3.252	5.820	0.664	1783969997.936
209	100.000	-0.081	99.999	3.133	5.725	0.664	1783969998.158
210	100.000	0.330	99.998	3.443	5.712	0.664	1783969998.345
211	100.000	-0.302	100.003	3.392	5.690	0.664	1783969998.545
212	100.000	0.110	99.999	3.336	5.746	0.664	1783969998.714
213	100.000	0.136	99.998	3.272	5.800	0.664	1783969998.915
214	100.000	0.065	100.000	3.505	5.722	0.664	1783969999.078
215	100.000	-0.028	99.996	3.420	5.780	0.664	1783969999.273
216	100.000	0.083	100.002	3.249	5.794	0.664	1783969999.467
217	100.000	-0.057	100.002	3.317	5.778	0.664	1783969999.657
218	100.000	-0.007	100.005	3.343	5.758	0.664	1783969999.851
219	100.000	0.117	99.996	3.591	5.734	0.664	1783970000.036
220	100.000	0.083	100.004	3.278	5.756	0.664	1783970000.223
221	100.000	-0.183	100.000	3.318	5.793	0.664	1783970000.406
222	100.000	-0.310	100.002	3.208	5.775	0.664	1783970000.588
223	100.000	-0.089	100.000	3.222	5.804	0.664	1783970000.784
224	100.000	0.023	100.000	3.426	5.709	0.664	1783970000.978
225	100.000	0.205	99.998	3.378	5.803	0.664	1783970001.139
226	100.000	-0.399	99.998	3.372	5.705	0.664	1783970001.330
227	100.000	-0.326	99.997	3.403	5.711	0.664	1783970001.530
228	100.000	0.119	99.996	3.190	5.811	0.664	1783970001.711
229	100.000	0.016	100.000	3.352	5.759	0.664	1783970001.897
230	100.000	0.046	100.004	3.410	5.792	0.664	1783970002.118
231	100.000	0.046	100.002	3.439	5.793	0.664	1783970002.281
232	100.000	0.032	99.997	3.463	5.701	0.664	1783970002.474
233	100.000	0.106	100.002	3.304	5.747	0.664	1783970002.646
234	100.000	0.039	100.003	3.375	5.732	0.664	1783970002.856
235	100.000	0.289	100.000	3.505	5.749	0.664	1783970003.034
236	100.000	0.206	99.997	3.438	5.755	0.664	1783970003.233
237	100.000	-0.172	99.995	3.348	5.707	0.664	1783970003.436
238	100.000	0.045	99.998	3.280	5.769	0.664	1783970003.661
239	100.000	-0.186	100.000	3.496	5.704	0.664	1783970003.851
240	100.000	-0.168	100.003	3.543	5.702	0.664	1783970004.027
241	100.000	-0.085	99.998	3.351	5.665	0.664	1783970004.231
242	100.000	0.318	100.002	3.406	5.747	0.664	1783970004.420
243	100.000	0.051	100.003	3.396	5.619	0.664	1783970004.595
244	100.000	-0.069	100.001	3.339	5.693	0.664	1783970004.801
