Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
172	200.000	-0.002	199.998	1.120	5.349	1.328	1782941409.622
173	200.000	-0.028	200.004	0.579	1.628	1.328	1782941409.908
174	200.000	-0.017	200.000	1.420	4.677	1.328	1782941410.191
175	200.000	-0.044	200.001	0.920	6.023	1.328	1782941410.502
176	200.000	-0.008	199.997	1.126	3.490	1.328	1782941410.802
177	200.000	-0.047	199.998	1.209	5.312	1.328	1782941411.115
178	200.000	-0.000	200.003	0.796	1.365	1.328	1782941411.365
179	200.000	-0.015	200.001	1.433	4.489	1.328	1782941411.613
180	200.000	0.031	200.004	1.209	5.453	1.328	1782941411.840
181	200.000	0.048	200.005	0.625	1.445	1.328	1782941412.115
182	200.000	0.008	199.997	1.370	4.594	1.328	1782941412.363
183	200.000	-0.019	199.996	1.082	5.665	1.328	1782941412.680
184	200.000	0.035	200.002	1.037	2.705	1.328	1782941412.938
185	200.000	0.002	200.002	1.237	5.065	1.328	1782941413.236
186	200.000	-0.075	199.999	0.900	0.118	1.328	1782941413.516
187	200.000	0.014	199.999	1.251	4.050	1.328	1782941413.824
188	200.000	0.007	200.001	1.130	5.595	1.328	1782941414.124
189	200.000	-0.006	200.001	0.903	2.234	1.328	1782941414.387
190	200.000	-0.010	200.007	1.381	4.794	1.328	1782941414.701
191	200.000	0.050	199.999	0.820	0.167	1.328	1782941414.985
192	200.000	0.013	200.001	1.408	3.852	1.328	1782941415.257
193	200.000	0.015	199.999	1.059	5.328	1.328	1782941415.560
194	200.000	0.017	200.004	0.610	1.556	1.328	1782941415.813
195	200.000	0.042	200.000	1.430	4.352	1.328	1782941416.047
196	200.000	-0.004	199.996	1.043	5.514	1.328	1782941416.309
197	200.000	0.024	200.003	0.570	2.163	1.328	1782941416.630
198	200.000	0.011	200.004	1.362	4.719	1.328	1782941416.865
199	200.000	0.003	199.998	0.948	5.767	1.328	1782941417.131
200	200.000	-0.018	200.000	0.964	3.368	1.328	1782941417.453
201	200.000	0.031	200.002	1.179	5.203	1.328	1782941417.749
202	200.000	-0.025	200.001	0.544	1.277	1.328	1782941418.051
203	200.000	-0.011	199.999	1.566	4.480	1.328	1782941418.282
204	200.000	-0.007	199.996	1.150	5.521	1.328	1782941418.564
205	200.000	-0.023	200.002	0.711	2.223	1.328	1782941418.814
206	200.000	0.072	199.999	1.403	4.836	1.328	1782941419.114
207	200.000	0.038	200.000	1.038	5.787	1.328	1782941419.364
208	200.000	-0.070	199.997	1.102	3.573	1.328	1782941419.690
209	200.000	-0.034	200.001	1.061	5.334	1.328	1782941420.007
210	200.000	-0.018	200.000	0.470	1.855	1.328	1782941420.300
211	200.000	-0.055	200.003	1.480	4.666	1.328	1782941420.565
212	200.000	-0.044	199.998	0.842	6.054	1.328	1782941420.884
213	200.000	0.031	200.000	1.080	3.595	1.328	1782941421.198
214	200.000	0.014	199.996	1.209	5.309	1.328	1782941421.475
215	200.000	-0.074	200.001	0.433	1.810	1.328	1782941421.767
216	200.000	-0.000	199.998	1.405	4.709	1.328	1782941422.086
217	200.000	0.024	200.000	0.882	5.948	1.328	1782941422.343
218	200.000	0.008	199.999	0.972	2.830	1.328	1782941422.614
219	200.000	0.016	200.005	1.370	5.091	1.328	1782941422.915
220	200.000	0.000	199.997	0.471	0.897	1.328	1782941423.240
221	200.000	-0.044	200.001	1.436	4.377	1.328	1782941423.538
222	200.000	0.019	199.999	0.921	5.813	1.328	1782941423.853
223	200.000	0.008	200.003	1.116	3.491	1.328	1782941424.147
224	200.000	0.023	200.000	1.206	5.269	1.328	1782941424.400
225	200.000	-0.028	199.999	0.734	0.140	1.328	1782941424.639
226	200.000	0.024	199.998	1.426	3.634	1.328	1782941424.906
227	200.000	-0.063	200.000	1.135	5.328	1.328	1782941425.140
228	200.000	0.037	199.999	0.738	0.143	1.328	1782941425.412
229	200.000	0.006	199.997	1.470	3.893	1.328	1782941425.668
230	200.000	-0.046	199.999	0.976	5.319	1.328	1782941425.976
231	200.000	-0.050	200.001	0.550	2.129	1.328	1782941426.279
232	200.000	-0.037	200.001	1.583	4.861	1.328	1782941426.554
233	200.000	0.027	199.996	0.870	6.023	1.328	1782941426.840
